customer_id,customer_name,customer_type,industry,city,state,country,registration_date,customer_status
19072bd8-ce10-4b83-bb2a-acb8cc449cff,Global Industries 685,Business,Electronics,Ahmedabad,Maharashtra,India,2018-06-07,Active
5123aa79-3076-481b-b1f2-5574db6905aa,Vertex Exports 686,Business,Pharma,Amsterdam,Amsterdam,Netherlands,2018-12-05,Active
fa6d9ae0-96fa-4843-87d8-89cf68384350,Apex Exports 687,Business,E-commerce,Rotterdam,Rotterdam,Netherlands,2019-02-20,Active
8edf9a53-9bd0-4fa9-b245-3e9e96b286a1,Prime Imports 688,Business,Automotive,Singapore,Singapore,Singapore,2018-10-22,Inactive
e2de8fae-2998-4708-94e8-c56faed50e23,Vertex Imports 689,Business,Chemicals,Manchester,Manchester,United Kingdom,2019-08-29,Active
0504ff84-3c61-48d8-bca6-85309caf965d,Trident Trading 690,Business,Food Processing,Los Angeles,Los Angeles,United States,2023-05-29,Active
c1f6e715-1882-42ef-8efc-110b1b701919,Trident Imports 691,Business,E-commerce,Abu Dhabi,Abu Dhabi,UAE,2020-02-17,Active
9e307201-24a2-4dd7-ad10-85fc9991bcb0,Zenith Logistics 692,Business,Food Processing,Chennai,Delhi,India,2025-02-28,Active
be74a590-8349-4b0f-888c-611299b1d933,Nexa Industries 693,Business,Electronics,Mumbai,Telangana,India,2023-10-21,Inactive
17388a5f-3bbb-4fa3-b0ea-4a0f92470071,Global Logistics 694,Individual,Electronics,Manchester,Manchester,United Kingdom,2022-03-16,Active
e6e588a0-512d-46dd-a726-db79347f65e2,Zenith Logistics 695,Business,Automotive,Rotterdam,Rotterdam,Netherlands,2019-11-10,Active
22c0aadd-0874-4632-a4bd-251523c0f874,Trident Exports 696,Individual,Electronics,Bremen,Bremen,Germany,2021-01-17,Inactive
20f89758-be32-4f31-b69b-f93c40df2658,Global Trading 697,Business,Retail,Shanghai,Shanghai,China,2025-09-30,Active
bbad6071-0d1c-40a7-84a8-653401447d14,Prime Imports 698,Individual,Industrial Machinery,Yokohama,Yokohama,Japan,2020-11-26,Active
25c24570-33a3-477b-bfb8-c306d426d96c,Nexa Imports 699,Business,Retail,Abu Dhabi,Abu Dhabi,UAE,2022-04-19,Active
7d892d57-a816-4c75-a60d-7a4df2cbb493,Zenith Retail 700,Business,Electronics,Houston,Houston,United States,2019-11-21,Inactive
22deeef5-6cd9-4fe8-af53-af787eb8800a,Trident Imports 701,Business,E-commerce,Dubai,Dubai,UAE,2025-07-26,Active
2fed31d7-271f-4206-9e4a-31f887c6168b,Nexa Industries 702,Business,Food Processing,Houston,Houston,United States,2023-06-16,Active
f2b55700-6746-438d-b935-0dc5b99eaf4a,Vertex Retail 703,Business,Retail,Incheon,Incheon,South Korea,2025-02-13,Active
96fc9020-91c0-4be0-b873-b54d97b266a7,Global Imports 704,Business,Food Processing,Bremen,Bremen,Germany,2020-08-20,Active
ed06f1c3-e9ed-4f09-a66d-589c74245dd1,Omni Imports 705,Business,Retail,Ningbo,Ningbo,China,2023-12-21,Active
2c462889-c828-4b21-9b58-505828c281db,Zenith Industries 706,Business,Food Processing,Chicago,Chicago,United States,2019-06-02,Active
c4257ee6-6ba4-4109-b4a4-8bc2b453d9c1,Omni Trading 707,Business,Electronics,Seoul,Seoul,South Korea,2022-07-05,Active
cecc92d2-a64c-419d-a45d-8c1b665fb12e,Trident Industries 708,Business,Electronics,Yokohama,Yokohama,Japan,2024-09-14,Active
f36c0404-a14c-4c25-8d29-d5ad86b2f0a6,Omni Industries 709,Business,Retail,Busan,Busan,South Korea,2024-03-13,Active
dda260e6-6dc5-4715-9416-fcb002c271b1,Vertex Retail 710,Individual,Automotive,Singapore,Singapore,Singapore,2018-03-07,Active
709cf51c-ad10-42ab-b23f-115eb7ebf702,Trident Exports 711,Business,Electronics,Frankfurt,Frankfurt,Germany,2020-05-12,Active
50cab916-9cbd-42eb-a6ca-4a6ead2276a2,Nexa Imports 712,Business,Textiles,Frankfurt,Frankfurt,Germany,2021-07-16,Active
cbc400bd-194a-4578-9810-f4d980f03b03,Zenith Logistics 713,Business,Electronics,Seoul,Seoul,South Korea,2023-08-24,Active
050b23b9-42ca-4c8d-8289-befd805197cb,Trident Imports 714,Business,Automotive,Bengaluru,Delhi,India,2025-07-21,Active
437fb8b2-15b2-47d2-9dcc-f9673cf41e28,Trident Exports 715,Business,Chemicals,New York,New York,United States,2022-05-31,Active
11b02cd6-841f-4184-8ab3-a422c68897a4,Apex Trading 716,Business,Industrial Machinery,Hyderabad,Telangana,India,2021-04-17,Active
4a183d00-5711-49cb-ae4b-513dd67d00be,Prime Retail 717,Business,Industrial Machinery,Shanghai,Shanghai,China,2020-04-14,Active
386b5e3d-e30f-4d76-80bb-8acb8eb2ac38,Nexa Industries 718,Individual,E-commerce,London,London,United Kingdom,2019-02-20,Active
af02bffe-7ba5-4a64-8d01-de6fbae843ad,Global Exports 719,Business,Retail,London,London,United Kingdom,2020-11-17,Active
db015329-7b4f-4c23-93eb-53d32a5e4ef1,Zenith Industries 720,Business,Food Processing,Singapore,Singapore,Singapore,2019-10-17,Active
d0ad7519-8ef6-4678-8d4b-bd56692b0f87,Nexa Industries 721,Business,Chemicals,Bremen,Bremen,Germany,2023-12-07,Active
10670537-5aab-41c1-a132-4116c81dfa55,Vertex Imports 722,Business,Electronics,Singapore,Singapore,Singapore,2021-11-20,Active
3e190c2d-e0f1-4c00-989a-f5c468148c01,Trident Retail 723,Business,Textiles,Seoul,Seoul,South Korea,2023-05-19,Active
7318d7cb-0792-4894-8d04-0987610969d4,Prime Retail 724,Business,Pharma,Abu Dhabi,Abu Dhabi,UAE,2023-03-16,Active
80bef6ef-8c3a-4def-bcac-0515344f5c9c,Prime Retail 725,Business,Industrial Machinery,Houston,Houston,United States,2021-02-06,Active
df3cd9b3-dad1-4ec6-8420-f043584d251e,Prime Trading 726,Business,Chemicals,Frankfurt,Frankfurt,Germany,2019-09-06,Active
231f9d3f-74ec-4c3b-9578-9abe5f0dd572,Trident Logistics 727,Business,Pharma,London,London,United Kingdom,2018-11-22,Active
fba09269-13ad-4ee4-87bd-c9c852031491,Zenith Imports 728,Business,FMCG,Bremen,Bremen,Germany,2021-11-12,Active
7c56447d-490a-4c2a-9803-858b4176863a,Zenith Exports 729,Business,Chemicals,Tokyo,Tokyo,Japan,2020-07-04,Active
ac60b497-063b-4d33-ae21-e7ca422f8e85,Nexa Industries 730,Business,E-commerce,Amsterdam,Amsterdam,Netherlands,2018-04-09,Active
5cfd55ba-faaa-49d5-a4ee-896db2fc83c3,Prime Imports 731,Individual,Textiles,Ahmedabad,Gujarat,India,2020-02-24,Active
8250d09e-bb23-4d64-8db3-e3f1924de43f,Vertex Exports 732,Individual,Food Processing,Shenzhen,Shenzhen,China,2020-12-07,Active
839eda0a-b5a3-44fa-9bbc-149ff8bfc9c8,Prime Imports 733,Business,Food Processing,Shenzhen,Shenzhen,China,2018-07-16,Active
1d4ad920-0626-4d42-93a0-1550c86253a0,Nexa Imports 734,Business,Electronics,Singapore,Singapore,Singapore,2024-12-21,Active
275289ea-d2f9-46f5-804e-5a35b148f221,Global Exports 735,Business,Retail,Hyderabad,Karnataka,India,2022-08-05,Active
76c7a102-59b5-48e0-925a-e59cbc3d8e1f,Global Exports 736,Business,Food Processing,Felixstowe,Felixstowe,United Kingdom,2019-05-12,Active
43d46491-5a6f-491c-ab6a-f448f8f62645,Vertex Imports 737,Business,Pharma,Singapore,Singapore,Singapore,2020-04-09,Active
c771f1d8-0635-4a15-8224-fc117d9ffdec,Global Logistics 738,Business,Automotive,Yokohama,Yokohama,Japan,2020-04-03,Active
eb2f9093-cd25-4255-af8b-724dbc710357,Zenith Trading 739,Business,Chemicals,Los Angeles,Los Angeles,United States,2018-09-26,Inactive
2d9950ff-236b-4d46-b115-dc41d54a39d9,Trident Retail 740,Business,FMCG,Frankfurt,Frankfurt,Germany,2024-06-28,Active
12dd8a04-472c-4bca-a4da-bde688688bc1,Zenith Logistics 741,Individual,Industrial Machinery,Chennai,Telangana,India,2019-10-24,Inactive
d5e848ab-7675-4e7a-ac08-68de4902c4c2,Apex Retail 742,Business,Automotive,Delhi,Gujarat,India,2018-08-04,Active
3cdea1ed-1341-4eb5-a018-31f7e03c369f,Nexa Retail 743,Individual,FMCG,Chennai,Karnataka,India,2019-08-28,Active
d56d2b37-298b-4a53-86e2-872c0653df71,Zenith Logistics 744,Business,Industrial Machinery,Abu Dhabi,Abu Dhabi,UAE,2021-03-29,Active
db0af19d-b4e7-4f30-89e5-31463d0edc95,Nexa Industries 745,Business,E-commerce,Abu Dhabi,Abu Dhabi,UAE,2019-03-29,Active
d1dfa664-4c30-41d3-bbc8-30d7e7881b16,Nexa Imports 746,Business,Textiles,Amsterdam,Amsterdam,Netherlands,2024-11-09,Inactive
452b6e86-ace4-4961-b044-ae5b6af52723,Vertex Industries 747,Business,Electronics,Singapore,Singapore,Singapore,2022-06-04,Active
e3957b72-af89-46c1-8609-155b148d8b0b,Prime Exports 748,Business,Pharma,Kolkata,Tamil Nadu,India,2025-10-14,Active
7a95f13d-f969-4d6f-a0ec-d38777717efe,Apex Exports 749,Business,FMCG,Rotterdam,Rotterdam,Netherlands,2022-09-28,Active
440bcce5-f61e-4150-840b-1a7fc9edd9b3,Apex Trading 750,Business,Retail,Felixstowe,Felixstowe,United Kingdom,2023-02-28,Active
bdd550e9-27a5-4fab-b6c6-f21674e6c22d,Omni Retail 751,Business,E-commerce,Yokohama,Yokohama,Japan,2022-11-18,Active
495408d6-5369-4f46-8c33-00e0b4196248,Vertex Retail 752,Business,FMCG,Osaka,Osaka,Japan,2021-01-11,Active
00c66fd9-bc21-4d75-a032-c185ccbedf76,Prime Trading 753,Individual,FMCG,Ningbo,Ningbo,China,2021-05-13,Active
5a834108-a1e5-4753-909d-f4a9b6e35aa4,Nexa Imports 754,Business,Electronics,Rotterdam,Rotterdam,Netherlands,2018-02-01,Active
4a074183-927c-4fa0-a572-d5cf66ef45cf,Vertex Exports 755,Business,Automotive,Manchester,Manchester,United Kingdom,2024-05-29,Active
e21d30de-bb52-4187-a173-dbad4df638e1,Vertex Logistics 756,Business,E-commerce,Ningbo,Ningbo,China,2022-12-08,Active
5d4bc6a4-c8cb-4c4b-a235-bc348913a895,Zenith Retail 757,Business,Chemicals,Shanghai,Shanghai,China,2021-06-10,Active
f099b848-178b-478f-8e60-d7f4144d8f97,Prime Exports 758,Business,Pharma,Amsterdam,Amsterdam,Netherlands,2022-03-18,Active
228ca2b5-80bd-4ebb-a587-82e51ca63400,Nexa Logistics 759,Business,FMCG,Chicago,Chicago,United States,2025-06-29,Active
7bc5077b-8bcd-426e-8da0-26f00f973295,Zenith Trading 760,Business,Industrial Machinery,Dubai,Dubai,UAE,2024-05-08,Active
78a701e6-c9ab-4f30-b366-d69aa371ce77,Global Trading 761,Business,Textiles,Guangzhou,Guangzhou,China,2020-02-11,Active
40e7f1f2-bdad-4df7-9351-d0506328952c,Vertex Retail 762,Business,FMCG,Felixstowe,Felixstowe,United Kingdom,2025-05-07,Active
2528f8a4-050b-42a0-a206-63f2751cec2b,Nexa Logistics 763,Business,E-commerce,Singapore,Singapore,Singapore,2020-01-17,Active
c07a61c7-a2e3-47b5-b121-c44d429ed88b,Omni Trading 764,Business,Retail,Bremen,Bremen,Germany,2023-01-25,Active
2029e9e7-6397-4a43-9d26-7c8980d2f2f7,Nexa Logistics 765,Business,Industrial Machinery,Felixstowe,Felixstowe,United Kingdom,2021-04-15,Active
e5cd9e3e-383f-46dc-ba61-d7af9153c98d,Nexa Logistics 766,Business,Industrial Machinery,Bremen,Bremen,Germany,2024-07-22,Active
32343713-4ba6-4113-ab72-e1ad7a48e4cc,Global Industries 767,Business,FMCG,Bremen,Bremen,Germany,2025-07-10,Active
f5fdc7cf-ef0a-4992-b025-e17f669e694c,Global Logistics 768,Business,Retail,Shanghai,Shanghai,China,2025-02-25,Active
13c4bcd2-d010-4d42-a8d1-9da63cc843da,Omni Trading 769,Business,E-commerce,Incheon,Incheon,South Korea,2021-03-20,Active
e9bedd1d-cf3b-4449-8dd1-35bd8046cc5c,Global Imports 770,Business,Food Processing,Seoul,Seoul,South Korea,2021-02-03,Active
de63c029-539a-48c1-a162-f5ce6d4ba19d,Nexa Industries 771,Business,Automotive,Rotterdam,Rotterdam,Netherlands,2018-11-23,Active
88aff758-806e-453f-a0a4-499f4235ded8,Apex Exports 772,Business,Chemicals,Bremen,Bremen,Germany,2025-06-25,Inactive
40ebc2a4-fbde-4afc-ad1c-d7390f86e1ef,Vertex Industries 773,Individual,Retail,Tokyo,Tokyo,Japan,2025-02-12,Active
33b6f05a-25cc-4f7d-99b4-0a08c9dfdb7a,Prime Trading 774,Business,Retail,Incheon,Incheon,South Korea,2023-06-04,Active
8789db92-b3b2-422f-a8b9-3a9d00238573,Zenith Trading 775,Business,Automotive,Busan,Busan,South Korea,2020-01-02,Active
4fc5f5ad-ac10-440f-9da3-842d01d18007,Vertex Retail 776,Business,Industrial Machinery,Dubai,Dubai,UAE,2021-08-28,Active
3ef23538-4a70-4e59-869e-d596128ea3d8,Prime Industries 777,Individual,Pharma,Los Angeles,Los Angeles,United States,2022-08-09,Active
03a4b473-edd9-469c-82aa-9a9fcdb2068b,Trident Trading 778,Business,FMCG,Incheon,Incheon,South Korea,2018-05-15,Active
7b6f6424-3cbe-4008-abf9-2fc30ed80d77,Zenith Trading 779,Business,Food Processing,Shanghai,Shanghai,China,2025-08-10,Active
e4c1fe3c-a2bd-4c32-91f5-6f608323b8d4,Prime Exports 780,Business,FMCG,London,London,United Kingdom,2018-07-03,Active
6527ab16-22b1-469b-8636-a1defe22c57b,Omni Exports 781,Business,FMCG,Dubai,Dubai,UAE,2018-11-16,Active
778a1593-0d2d-4d79-b1b0-97018053c8ee,Nexa Industries 782,Business,Chemicals,Sharjah,Sharjah,UAE,2020-02-24,Active
338ad642-cd20-4ddc-a7d1-d2ce8dce4843,Trident Industries 783,Business,Automotive,Felixstowe,Felixstowe,United Kingdom,2022-09-06,Active
16834045-9f7a-4cec-97cd-4bc3607713f9,Omni Retail 784,Business,E-commerce,Yokohama,Yokohama,Japan,2018-11-09,Active
2c05ddab-046c-4c1b-ac7c-52fc75d7a807,Nexa Logistics 785,Business,Retail,Seoul,Seoul,South Korea,2018-12-29,Active
5ab0dea8-163b-41b1-8f45-c5e1ad145ddc,Trident Imports 786,Business,Textiles,Busan,Busan,South Korea,2023-07-08,Active
abeddbac-8023-4566-bd9a-80e9c4b70b58,Trident Logistics 787,Business,Pharma,Sharjah,Sharjah,UAE,2023-05-21,Active
5f024108-73ee-4e8c-8c8a-2c296b7354ed,Prime Exports 788,Business,Retail,Amsterdam,Amsterdam,Netherlands,2019-10-22,Active
66652edf-d7cd-4b12-9ea6-e2ae590ec025,Trident Trading 789,Business,Food Processing,Manchester,Manchester,United Kingdom,2024-09-23,Inactive
4f105a18-0e58-4e5a-a3d2-829c23d3d186,Global Trading 790,Business,Industrial Machinery,Rotterdam,Rotterdam,Netherlands,2020-10-09,Active
31908d36-d47c-4a0b-82d1-fbe00f4bad53,Trident Imports 791,Business,Automotive,Singapore,Singapore,Singapore,2018-04-27,Active
1d1cf30f-ba1e-40db-a1ff-134e55f42bd6,Apex Trading 792,Business,Food Processing,Singapore,Singapore,Singapore,2020-09-10,Inactive
3982b4b7-c92a-4187-8a52-33012a480131,Trident Retail 793,Business,Pharma,Los Angeles,Los Angeles,United States,2019-06-26,Active
7528480e-8ca7-4149-b33b-2c4922424d2b,Zenith Exports 794,Business,Textiles,Bremen,Bremen,Germany,2023-05-08,Active
4b888303-3a57-404e-9f22-fb631ea19be8,Trident Imports 795,Business,Textiles,Yokohama,Yokohama,Japan,2025-07-16,Active
aac8cf02-5e39-4403-b3b2-8179b95b6958,Omni Exports 796,Business,Textiles,Hyderabad,Gujarat,India,2023-02-28,Active
1b5e1c3d-42c7-43df-b655-cd5b341926ef,Trident Industries 797,Individual,Pharma,Amsterdam,Amsterdam,Netherlands,2021-01-31,Active
4a5ece15-1f4d-4301-a0a2-5e1d5e6b9ac1,Trident Retail 798,Business,FMCG,Osaka,Osaka,Japan,2025-03-24,Active
5701aced-03c9-45e7-a2dc-5046dbe9fdc4,Vertex Exports 799,Business,Electronics,Abu Dhabi,Abu Dhabi,UAE,2021-01-20,Active
5972bb1a-ebf1-4aab-8470-a5030e780908,Vertex Imports 800,Business,E-commerce,Dubai,Dubai,UAE,2018-12-30,Active
e6634546-185c-4518-a9b0-ae8c27b857cb,Vertex Retail 801,Business,Retail,Singapore,Singapore,Singapore,2018-09-15,Active
8dd72c9a-75ed-4746-afeb-1538efc36597,Trident Retail 802,Business,FMCG,Sharjah,Sharjah,UAE,2020-11-04,Active
bb277883-e38a-48d1-9f99-4f65f137110f,Global Trading 803,Business,Textiles,Los Angeles,Los Angeles,United States,2025-07-28,Active
974cadb3-eb3a-43af-935d-856c6372bb29,Global Logistics 804,Business,E-commerce,Los Angeles,Los Angeles,United States,2020-04-08,Active
b7349224-319e-4900-b825-f651538f2776,Zenith Retail 805,Business,E-commerce,Delhi,Maharashtra,India,2020-11-06,Active
ea240705-d59b-47ad-ba27-4530629dad1a,Prime Industries 806,Business,Textiles,Bremen,Bremen,Germany,2020-09-08,Active
133255ed-e485-4d29-a822-6e9f56a367b2,Global Trading 807,Individual,Industrial Machinery,Guangzhou,Guangzhou,China,2021-07-30,Inactive
f6837b77-c192-46a2-9c6c-ca2841a12729,Zenith Trading 808,Business,Automotive,Amsterdam,Amsterdam,Netherlands,2022-12-31,Active
fc216175-1016-4b3c-9d7c-66bd6103e49f,Zenith Logistics 809,Business,Electronics,Seoul,Seoul,South Korea,2019-08-21,Active
201efa39-fdb1-4acc-98e7-77a374326b30,Prime Logistics 810,Business,Textiles,Dubai,Dubai,UAE,2024-04-09,Active
26455e41-687c-4ed7-9779-d6e5eab0ce67,Global Exports 811,Business,E-commerce,Houston,Houston,United States,2022-10-02,Active
4a3eba36-9002-4127-8f27-f92de77deb43,Trident Exports 812,Business,Chemicals,Felixstowe,Felixstowe,United Kingdom,2025-12-11,Inactive
b6f75669-e7f3-4dc0-9cd7-4ec62d4b0803,Global Logistics 813,Business,Chemicals,Seoul,Seoul,South Korea,2019-11-02,Active
e9b20545-f42d-47e0-8eae-61608f6b3cb1,Global Retail 814,Individual,Food Processing,Chicago,Chicago,United States,2023-03-29,Active
049dad45-9d4d-4311-87d7-3c0a8935ef69,Apex Logistics 815,Business,Chemicals,Hamburg,Hamburg,Germany,2018-08-09,Active
796a50ee-739e-4d64-b1c2-2bccd09980ad,Global Logistics 816,Business,Retail,Singapore,Singapore,Singapore,2019-05-04,Active
84c83fa8-baff-4ae1-97fe-5b766bd8de89,Zenith Industries 817,Business,E-commerce,Amsterdam,Amsterdam,Netherlands,2023-08-23,Active
3b5091fa-63d3-43c5-8bc9-51d5af5e29ea,Apex Exports 818,Business,FMCG,Manchester,Manchester,United Kingdom,2018-12-29,Active
9d2f775f-1472-4438-98e2-68d40f6e34cd,Global Exports 819,Business,Chemicals,Dubai,Dubai,UAE,2023-03-04,Active
a7974386-6a8e-4145-a134-ed8602d89ed1,Omni Logistics 820,Business,Industrial Machinery,Amsterdam,Amsterdam,Netherlands,2022-02-24,Active
7ba73840-492b-4dd7-aebb-4874458264c6,Prime Exports 821,Business,Automotive,Singapore,Singapore,Singapore,2025-09-02,Active
a16cae0c-1a2f-4d50-a654-505925d32c47,Omni Retail 822,Business,Chemicals,Seoul,Seoul,South Korea,2024-06-17,Active
97b41fa6-ba90-40ab-834d-51893e0706ea,Trident Imports 823,Business,Food Processing,Sharjah,Sharjah,UAE,2025-04-13,Active
95df59ff-a653-4e6f-8950-135f46fd3774,Zenith Logistics 824,Business,E-commerce,Abu Dhabi,Abu Dhabi,UAE,2018-07-07,Active
a45b2898-d513-4702-a0a0-7696649534de,Omni Imports 825,Business,Chemicals,Bremen,Bremen,Germany,2021-05-24,Active
cc0d33df-bd2b-4563-8adf-d87f0f052817,Apex Logistics 826,Business,FMCG,Shenzhen,Shenzhen,China,2021-02-09,Active
315fbf38-a871-4fe6-a2ff-67d1eae545c0,Nexa Exports 827,Individual,Food Processing,Bremen,Bremen,Germany,2018-12-21,Active
ea909776-5f66-487d-bfe0-1189d96cc244,Global Retail 828,Business,Automotive,Tokyo,Tokyo,Japan,2021-06-09,Active
eb41a12b-676b-4604-95e5-86198adfda4a,Nexa Imports 829,Business,Industrial Machinery,Dubai,Dubai,UAE,2024-01-25,Active
fb53db5d-4a75-4144-8cb0-e6097a00c372,Global Imports 830,Business,Electronics,Amsterdam,Amsterdam,Netherlands,2024-11-08,Active
d0f032c1-4487-4306-9ae0-aae4b31231b6,Omni Retail 831,Business,Automotive,Seoul,Seoul,South Korea,2019-11-09,Active
0f3da141-9fb2-4ce3-bb09-cec07c958524,Prime Industries 832,Business,Chemicals,Amsterdam,Amsterdam,Netherlands,2021-07-16,Active
9e55a16e-c0e7-4c63-8bfc-1f92bc70081e,Trident Retail 833,Business,Automotive,Singapore,Singapore,Singapore,2022-12-04,Active
5d205603-8e2f-41d0-b2a4-e1f0011c4bf6,Global Imports 834,Business,FMCG,Tokyo,Tokyo,Japan,2018-02-03,Active
3bf321e6-f9fc-4be2-a8d0-4aa7132430b8,Global Retail 835,Business,Industrial Machinery,Mumbai,West Bengal,India,2020-06-18,Active
8c0f1c6d-fb93-4f0b-95bf-7bdea943337b,Apex Logistics 836,Business,Food Processing,Sharjah,Sharjah,UAE,2019-09-12,Active
01bcd5df-39bd-410e-8904-8c8caa67eb02,Prime Retail 837,Business,Pharma,Bremen,Bremen,Germany,2025-03-08,Active
c03f4453-9fc8-4882-ae4a-4fcff5656fed,Apex Industries 838,Business,Automotive,Bremen,Bremen,Germany,2021-03-31,Inactive
0f18b590-dc52-4edf-87a5-5ddff2336e70,Global Trading 839,Business,Chemicals,Los Angeles,Los Angeles,United States,2022-01-26,Inactive
45bcd973-8a53-4802-8bb6-5f8803043ed1,Apex Logistics 840,Business,Food Processing,Incheon,Incheon,South Korea,2021-03-18,Active
8911f336-5bd5-41c8-9235-44cb45551e65,Global Trading 841,Business,Automotive,Incheon,Incheon,South Korea,2020-12-15,Active
6189986c-aadd-443b-8fd1-ff108ba52251,Omni Industries 842,Individual,Food Processing,Felixstowe,Felixstowe,United Kingdom,2024-01-23,Active
8a9ab87a-8afc-4642-af94-685ee4bb457f,Trident Retail 843,Business,E-commerce,Shenzhen,Shenzhen,China,2019-03-16,Active
ca2ee590-7e72-414c-8fba-61f838342e2b,Trident Exports 844,Business,FMCG,New York,New York,United States,2019-02-22,Active
e2e63b1c-d322-4fa4-9cd0-fb12d3cfddd1,Nexa Logistics 845,Individual,Textiles,Frankfurt,Frankfurt,Germany,2025-05-07,Active
ee973d59-0243-4e8e-9bfc-3de96a1e1955,Trident Trading 846,Individual,FMCG,Rotterdam,Rotterdam,Netherlands,2021-03-24,Active
5f7c0f8a-41f1-41ad-b124-8e5fb041cdd4,Zenith Logistics 847,Individual,Automotive,Houston,Houston,United States,2019-12-17,Active
27eed1cc-b15b-4011-b165-cc64fb277ec8,Omni Trading 848,Business,Textiles,Abu Dhabi,Abu Dhabi,UAE,2023-10-08,Active
44687ea9-5228-402d-84bf-9b6c965bf90d,Prime Exports 849,Business,Automotive,New York,New York,United States,2024-11-02,Active
8224fd8b-60f1-4362-afe0-81fff3070886,Nexa Trading 850,Business,Textiles,Busan,Busan,South Korea,2021-03-28,Active
2dabec48-a036-4477-afc1-299426e47acb,Prime Imports 851,Individual,Textiles,Manchester,Manchester,United Kingdom,2023-12-22,Active
ff986d9d-1517-4a56-9c98-4d4fe369c92f,Zenith Logistics 852,Business,Automotive,Singapore,Singapore,Singapore,2020-01-17,Active
9307cd80-1691-48fd-80e0-9f71304d395c,Omni Trading 853,Business,E-commerce,Bengaluru,Delhi,India,2020-12-16,Active
263d3d60-b273-4a2d-b198-9de66c0ca893,Trident Imports 854,Business,Food Processing,London,London,United Kingdom,2023-08-12,Active
26540709-4554-46d9-8d58-8577a31c8d39,Nexa Trading 855,Business,Pharma,Felixstowe,Felixstowe,United Kingdom,2019-11-28,Active
fba3678d-b04b-40f2-aa14-49d4191cae0a,Nexa Imports 856,Business,Automotive,Delhi,Delhi,India,2024-05-17,Active
06f87900-03f8-4432-bccb-643670e054f4,Prime Logistics 857,Individual,Chemicals,Frankfurt,Frankfurt,Germany,2024-09-20,Active
623fd89f-7c0f-4a16-a027-362fd4082dc2,Apex Trading 858,Business,Automotive,Guangzhou,Guangzhou,China,2024-10-12,Active
74812703-7c04-406e-9da8-92ec4bfa5c87,Apex Logistics 859,Business,Textiles,Bremen,Bremen,Germany,2021-11-22,Active
129d1148-1b2a-41b5-b5fa-2dad6798bccc,Apex Logistics 860,Business,E-commerce,Manchester,Manchester,United Kingdom,2020-06-15,Active
4fe409a8-d744-4422-a994-518000679c34,Vertex Logistics 861,Business,Electronics,Busan,Busan,South Korea,2022-11-05,Active
6e82f6a1-3f0f-4cde-84d5-52e9ed7b86fc,Trident Trading 862,Business,FMCG,Felixstowe,Felixstowe,United Kingdom,2020-09-05,Active
3db1af13-ee17-48d9-a9dd-0a6bf1d543c5,Nexa Exports 863,Business,Automotive,Singapore,Singapore,Singapore,2018-11-15,Active
af39424a-50c0-420a-80c8-2fddb47891c3,Omni Industries 864,Business,Food Processing,Rotterdam,Rotterdam,Netherlands,2019-03-30,Active
2908be05-94e0-46e2-89f7-0f6a4ff6accd,Zenith Exports 865,Business,Automotive,Felixstowe,Felixstowe,United Kingdom,2024-04-15,Inactive
f3a924f2-e933-4a9e-94c9-f99bf77a386b,Apex Retail 866,Business,Chemicals,Rotterdam,Rotterdam,Netherlands,2025-01-08,Active
2ac71211-f0e0-4c89-b6c9-e01583adbecc,Vertex Industries 867,Business,Automotive,London,London,United Kingdom,2024-09-06,Active
a48e57e7-6818-41af-9416-17407db821d4,Nexa Retail 868,Business,Electronics,Yokohama,Yokohama,Japan,2025-04-28,Active
fbdcd833-95e4-4b64-83f2-9de6c9e44be6,Global Industries 869,Business,Industrial Machinery,Chicago,Chicago,United States,2023-10-28,Active
a9388d91-beca-4783-83b4-f51ea0327fc2,Prime Industries 870,Business,Food Processing,Sharjah,Sharjah,UAE,2022-05-10,Active
4420b378-7c80-462b-be9b-69e4ffdd8565,Global Exports 871,Business,Pharma,Felixstowe,Felixstowe,United Kingdom,2022-04-02,Active
58094f18-ca68-4114-ae77-0d56922b9606,Global Retail 872,Business,E-commerce,Felixstowe,Felixstowe,United Kingdom,2018-04-01,Active
3df3fd1f-69de-4a93-a981-3133bedc65cd,Nexa Logistics 873,Individual,Electronics,Shenzhen,Shenzhen,China,2020-05-09,Active
c0f74c2c-1aa9-45b9-868a-8913042bc1b9,Omni Logistics 874,Business,Pharma,Osaka,Osaka,Japan,2018-10-27,Active
1574b6a4-eadd-41f3-a610-564f66246088,Nexa Retail 875,Business,FMCG,Rotterdam,Rotterdam,Netherlands,2022-02-11,Active
114bd852-e1f4-40df-b75a-b06a5c73be13,Omni Exports 876,Business,Industrial Machinery,Los Angeles,Los Angeles,United States,2019-07-18,Active
9abeba34-a310-49b0-a542-4d0250c27449,Prime Industries 877,Business,Automotive,Abu Dhabi,Abu Dhabi,UAE,2025-03-24,Active
4f59403f-81b9-4733-9198-28622a1d404f,Apex Retail 878,Business,Electronics,Tokyo,Tokyo,Japan,2018-05-14,Active
ed84b088-b8b8-4c20-8cf1-46464e05106d,Vertex Exports 879,Business,E-commerce,Felixstowe,Felixstowe,United Kingdom,2024-06-23,Active
55015dfa-9d0c-4807-be03-cd0a55d2e9cd,Zenith Trading 880,Individual,E-commerce,Abu Dhabi,Abu Dhabi,UAE,2023-09-18,Active
