product_id,product_name,category,hs_code,hazardous,perishable,temperature_controlled,fragile,weight_per_unit,supplier_name
8560e1d1-0b36-466c-989a-1186445cb452,Machinery SKU-10404,Machinery,8479.28,False,False,False,False,184.44,Nova Suppliers
c390cc43-b514-444b-84d8-975ff93a64a2,Machinery SKU-10405,Machinery,8479.4,False,False,False,False,28.02,Eastern Suppliers
df2792cb-fc29-40fd-9bce-397eda0e1a71,Electronics SKU-10406,Electronics,8517.11,False,False,False,False,258.76,Nova Suppliers
c09e06aa-e042-465c-aa26-eebaf85d389f,Electronics SKU-10407,Electronics,8517.57,False,False,False,False,635.95,Nova Suppliers
c762ae34-07a0-4a11-8bd4-b6cea59aabfa,Furniture SKU-10408,Furniture,9403.95,False,False,False,False,67.94,Eastern Suppliers
80654334-9cd7-4c34-a5d3-86f34c26aa10,Machinery SKU-10409,Machinery,8479.32,False,False,False,False,217.77,Unity Suppliers
725b6d96-d0a6-403c-9866-f86315a6c558,Electronics SKU-10410,Electronics,8517.84,False,False,False,False,673.53,Metro Suppliers
b64da126-6759-416a-aea7-df1601e4cb08,Electronics SKU-10411,Electronics,8517.97,False,False,False,True,346.6,Unity Suppliers
6a9622f6-257f-4359-bd04-930d67189045,Consumer Goods SKU-10412,Consumer Goods,3926.22,False,False,False,False,449.95,Summit Suppliers
b7a54355-faa8-4fa3-8c11-c2ebd3673d09,Textiles SKU-10413,Textiles,6204.76,False,False,False,False,320.27,Metro Suppliers
f1eee31a-0214-4447-9651-2882750fff1d,Consumer Goods SKU-10414,Consumer Goods,3926.84,False,False,False,False,170.2,Unity Suppliers
e104b8be-f09b-4eba-8e1e-028851afb970,Furniture SKU-10415,Furniture,9403.74,False,False,False,False,98.5,Unity Suppliers
af32755f-22ba-4c88-9d4a-491d8fafaf1c,Machinery SKU-10416,Machinery,8479.63,False,False,False,False,88.43,Pacific Suppliers
3c871534-33e2-4a72-98fd-a93d61a4311f,Electronics SKU-10417,Electronics,8517.26,False,False,False,True,738.23,Unity Suppliers
8c701d94-8737-4ca6-9cc5-cac6623373d4,Medical Devices SKU-10418,Medical Devices,9018.62,False,False,False,True,198.11,Metro Suppliers
5aa4820c-3ff4-4227-b478-b6e5897e48c0,Consumer Goods SKU-10419,Consumer Goods,3926.8,False,False,False,False,770.78,Summit Suppliers
1796fa1f-a55d-49d5-8d2a-37d7a87368b2,Automotive Parts SKU-10420,Automotive Parts,8708.61,False,False,False,False,149.45,Metro Suppliers
5aa5c705-3598-483b-8b14-15bf27ac71d0,Food SKU-10421,Food,2106.82,False,True,False,False,265.47,Unity Suppliers
89b4cbcc-0521-4a48-8cca-f3a0fcd142af,Furniture SKU-10422,Furniture,9403.15,False,False,False,False,688.62,Unity Suppliers
ccfdb296-129d-49d3-bfd4-d86fa9d0841c,Chemicals SKU-10423,Chemicals,3824.9,True,False,False,False,567.5,Metro Suppliers
afa754e1-2412-441d-9405-d378b0ef460d,Food SKU-10424,Food,2106.79,False,False,True,False,529.2,Metro Suppliers
e340c987-3c89-4323-955f-24a5c478b645,Textiles SKU-10425,Textiles,6204.55,False,False,False,False,243.45,Nova Suppliers
c076785e-b5dc-41a5-88db-3996adda239f,Electronics SKU-10426,Electronics,8517.72,False,False,False,True,833.36,Metro Suppliers
8b149fb6-0860-46bf-8d05-2d00790fb624,Textiles SKU-10427,Textiles,6204.99,False,False,False,False,19.19,Pacific Suppliers
62844b0c-b240-4793-8908-55a21d8748b7,Textiles SKU-10428,Textiles,6204.28,False,False,False,False,373.6,Nova Suppliers
bc126020-61ee-459d-afdb-ae037cc80a5b,Automotive Parts SKU-10429,Automotive Parts,8708.76,False,False,False,False,381.57,Pacific Suppliers
9feadad4-809b-4e81-8e5f-ab2a67596c25,Furniture SKU-10430,Furniture,9403.42,False,False,False,True,780.4,Unity Suppliers
a537d890-781a-4e35-9010-2801aeb51aee,Pharma SKU-10431,Pharma,3004.2,False,True,True,False,370.56,Metro Suppliers
61e58b90-97a4-47e9-8335-680ec30fa44b,Electronics SKU-10432,Electronics,8517.89,False,False,False,True,832.26,Pacific Suppliers
2a5a0da8-f9f0-4165-8560-8c99f6f0b0f0,Consumer Goods SKU-10433,Consumer Goods,3926.92,False,False,False,False,848.78,Nova Suppliers
ae1112e5-0843-406d-92d6-93bb11565f88,Food SKU-10434,Food,2106.8,False,False,False,False,496.03,Pacific Suppliers
3192b9b0-b28a-450e-b5de-cee5b027ee7e,Pharma SKU-10435,Pharma,3004.21,False,True,True,False,794.79,Summit Suppliers
61a03bd2-103d-4e8c-83ae-77f920e50381,Medical Devices SKU-10436,Medical Devices,9018.64,False,False,True,True,102.27,Eastern Suppliers
890530c4-11eb-46f6-a88d-7d5f8c2af633,Automotive Parts SKU-10437,Automotive Parts,8708.6,False,False,False,False,365.12,Eastern Suppliers
bde34c10-5087-4d3b-9e2e-acd88842b49b,Chemicals SKU-10438,Chemicals,3824.84,False,False,False,False,817.47,Summit Suppliers
823b7ad2-07c3-4888-a7bc-b327402b15b9,Chemicals SKU-10439,Chemicals,3824.56,True,False,False,False,36.15,Unity Suppliers
01cecf67-e564-4fd2-8201-18c30410f63a,Textiles SKU-10440,Textiles,6204.7,False,False,False,False,740.8,Pacific Suppliers
f55fda79-dc3a-4d47-ac3b-2ec31784e0ce,Medical Devices SKU-10441,Medical Devices,9018.29,False,False,True,True,279.83,Summit Suppliers
5bf8a64c-1aec-484c-8df8-81a250d54fcd,Medical Devices SKU-10442,Medical Devices,9018.23,False,False,True,True,202.94,Pacific Suppliers
7814235e-2338-4366-8291-9daaeebd777a,Chemicals SKU-10443,Chemicals,3824.71,True,False,False,False,278.96,Metro Suppliers
c2953a74-c1e3-4080-bcaa-520e3c0ff0cf,Furniture SKU-10444,Furniture,9403.34,False,False,False,True,683.44,Unity Suppliers
e30154ca-92ad-4c39-927d-b3c41f2ae701,Medical Devices SKU-10445,Medical Devices,9018.76,False,False,True,True,234.63,Eastern Suppliers
f306990b-5e4c-414e-85e8-0b67a2c368a7,Furniture SKU-10446,Furniture,9403.47,False,False,False,False,206.0,Unity Suppliers
f3e98655-f72e-470b-896d-a368b6fc29c3,Pharma SKU-10447,Pharma,3004.98,False,True,False,False,753.32,Metro Suppliers
337ff4e7-2149-4a6a-808e-81ef12d86126,Pharma SKU-10448,Pharma,3004.17,False,True,True,False,153.62,Eastern Suppliers
f62e688c-fd82-4ac5-8b97-7277237d7270,Pharma SKU-10449,Pharma,3004.73,False,True,True,False,421.26,Unity Suppliers
57ece575-89fb-447d-b597-777a0fdde29c,Pharma SKU-10450,Pharma,3004.99,False,False,True,False,452.35,Eastern Suppliers
9029166d-0e4f-451e-9004-63d235bfd680,Chemicals SKU-10451,Chemicals,3824.5,True,False,False,False,368.52,Nova Suppliers
4d200ebb-c4db-4f93-abc3-883b5d4bf2db,Electronics SKU-10452,Electronics,8517.24,False,False,False,False,57.47,Unity Suppliers
632cb5a7-9fbf-4aee-83cd-2e807088190c,Furniture SKU-10453,Furniture,9403.87,False,False,False,True,715.82,Metro Suppliers
d7a7512b-54eb-46ed-96e3-22bad97d08bd,Food SKU-10454,Food,2106.49,False,False,True,False,685.44,Nova Suppliers
3e05e54f-e4d3-48d5-a925-9e750982456e,Food SKU-10455,Food,2106.54,False,True,False,False,28.86,Summit Suppliers
003ec31a-0ab6-4d60-9fcd-1eb56060b693,Food SKU-10456,Food,2106.48,False,False,True,False,145.54,Eastern Suppliers
9810dab1-ef49-4d6f-b64f-29115f260035,Consumer Goods SKU-10457,Consumer Goods,3926.64,False,False,False,False,248.37,Pacific Suppliers
17ab0531-db7f-4b60-96ae-9fe8249dcef4,Furniture SKU-10458,Furniture,9403.36,False,False,False,True,287.96,Nova Suppliers
7acf2cea-c29e-4a23-894f-0dfe400f71d3,Consumer Goods SKU-10459,Consumer Goods,3926.14,False,False,False,False,31.06,Unity Suppliers
2a1b8e60-4188-47da-9da2-76de85627e4b,Automotive Parts SKU-10460,Automotive Parts,8708.53,False,False,False,False,227.02,Nova Suppliers
7fde0838-ff52-4366-97fb-ea77e16f4f61,Machinery SKU-10461,Machinery,8479.74,False,False,False,False,60.22,Pacific Suppliers
39e830cb-d915-4b41-aa27-3e5fca04a65d,Automotive Parts SKU-10462,Automotive Parts,8708.11,False,False,False,False,430.35,Metro Suppliers
455a8bfb-f626-4f03-86de-f47e3f89cbbe,Pharma SKU-10463,Pharma,3004.41,False,False,True,False,353.14,Pacific Suppliers
80e05935-2bb2-465a-9144-3e0296307dc6,Textiles SKU-10464,Textiles,6204.7,False,False,False,False,171.35,Nova Suppliers
2ed9e0fe-4e92-40a3-826c-02b82bebccfe,Furniture SKU-10465,Furniture,9403.85,False,False,False,True,798.46,Unity Suppliers
eba28507-f12b-4a23-86d1-9080a97b88c3,Chemicals SKU-10466,Chemicals,3824.35,False,False,False,False,635.93,Summit Suppliers
14d27201-7771-418a-a96f-cfe8b5df4650,Medical Devices SKU-10467,Medical Devices,9018.4,False,False,True,True,643.6,Metro Suppliers
86ca11d1-2e29-4b00-a511-e69f83fe1ae6,Medical Devices SKU-10468,Medical Devices,9018.41,False,False,True,False,365.2,Nova Suppliers
904453ab-dce4-4764-9bc8-688b47e1c217,Consumer Goods SKU-10469,Consumer Goods,3926.61,False,False,False,False,620.62,Summit Suppliers
e3c313fb-1394-425e-ab04-4ad15d262c3a,Pharma SKU-10470,Pharma,3004.76,False,False,False,False,839.55,Nova Suppliers
a50c1bc0-df78-4b11-bdb1-85db437804a2,Medical Devices SKU-10471,Medical Devices,9018.56,False,False,True,False,178.34,Nova Suppliers
4907db24-ec00-4a2d-a5b7-9d84448fca2a,Machinery SKU-10472,Machinery,8479.85,False,False,False,False,347.65,Eastern Suppliers
3d11802f-be3d-43ac-92fa-0250a9ea77a7,Machinery SKU-10473,Machinery,8479.52,False,False,False,False,32.86,Nova Suppliers
f19b577b-e9c6-4e5c-9357-00c07345bec9,Consumer Goods SKU-10474,Consumer Goods,3926.93,False,False,False,False,818.11,Pacific Suppliers
5b21da3c-926c-4f2a-bf4e-a62548e817f0,Automotive Parts SKU-10475,Automotive Parts,8708.9,False,False,False,False,819.64,Pacific Suppliers
d979ef78-d094-4f33-a7cc-cccb9c50d88e,Textiles SKU-10476,Textiles,6204.92,False,False,False,False,846.72,Unity Suppliers
7f573763-a205-4f34-b1e2-bebef166de97,Food SKU-10477,Food,2106.7,False,False,True,False,836.06,Metro Suppliers
9cca6131-237a-403c-8fa1-fbda41e45dd4,Automotive Parts SKU-10478,Automotive Parts,8708.31,False,False,False,False,57.67,Summit Suppliers
86928992-81b3-42cc-bfb8-87d1a45694cc,Food SKU-10479,Food,2106.28,False,True,True,False,43.75,Nova Suppliers
08da8d3e-967d-425b-8dd9-b30b57c95f21,Consumer Goods SKU-10480,Consumer Goods,3926.63,False,False,False,False,578.04,Summit Suppliers
f87e4cef-b77e-45fa-9b13-4c39c5fe0f35,Electronics SKU-10481,Electronics,8517.89,False,False,False,True,14.05,Unity Suppliers
68988dc7-33c2-44cb-8f15-b413728da734,Medical Devices SKU-10482,Medical Devices,9018.14,False,False,True,False,321.93,Nova Suppliers
d390cafd-9f39-4745-a019-6c81f0964f29,Textiles SKU-10483,Textiles,6204.51,False,False,False,False,780.42,Pacific Suppliers
bc7ce917-6b5f-4255-9cdb-dd1d78e90b4d,Medical Devices SKU-10484,Medical Devices,9018.19,False,False,True,False,790.73,Nova Suppliers
9d5b11a0-a2d6-4bac-b9b7-780d0af6588b,Pharma SKU-10485,Pharma,3004.92,False,False,True,False,552.15,Nova Suppliers
6c36e38e-1446-4fa9-b514-5d217555afc6,Chemicals SKU-10486,Chemicals,3824.49,True,False,False,False,300.19,Metro Suppliers
829aba11-38aa-458d-b130-8ee60d114d29,Chemicals SKU-10487,Chemicals,3824.8,True,False,False,False,82.61,Summit Suppliers
037ce620-3136-4269-ba11-227b13f6d4ec,Electronics SKU-10488,Electronics,8517.43,False,False,False,False,772.72,Eastern Suppliers
6638891a-7354-4b11-a06a-db330990241c,Chemicals SKU-10489,Chemicals,3824.66,True,False,False,False,712.67,Metro Suppliers
552af403-802b-46cc-b30b-e3fa575bf411,Textiles SKU-10490,Textiles,6204.62,False,False,False,False,155.46,Pacific Suppliers
766cda72-83de-4187-bb27-270336766189,Chemicals SKU-10491,Chemicals,3824.84,False,False,False,False,324.13,Metro Suppliers
d9256216-dc09-42c6-99ec-33da4d46d292,Automotive Parts SKU-10492,Automotive Parts,8708.58,False,False,False,False,327.71,Unity Suppliers
dc35dbd4-a791-493a-8c1d-4c5e3d0c7efb,Consumer Goods SKU-10493,Consumer Goods,3926.33,False,False,False,False,265.31,Unity Suppliers
46f3f79a-5163-409c-b6c7-463fca26d368,Consumer Goods SKU-10494,Consumer Goods,3926.32,False,False,False,False,104.45,Eastern Suppliers
3e13850e-2b56-4781-a44e-c6a9d7fd93dd,Consumer Goods SKU-10495,Consumer Goods,3926.45,False,False,False,False,206.2,Nova Suppliers
7f84a6c8-2d12-48f3-8524-853426badcdb,Food SKU-10496,Food,2106.37,False,True,True,False,245.24,Eastern Suppliers
9332310b-1916-48b7-9e8e-88ac5f9c79ff,Furniture SKU-10497,Furniture,9403.78,False,False,False,True,516.92,Summit Suppliers
2d312c71-457a-41b2-ab27-c278df8e4a87,Textiles SKU-10498,Textiles,6204.19,False,False,False,False,600.55,Eastern Suppliers
41af8a18-7a55-4ac2-a4e5-5e08a68d49c1,Machinery SKU-10499,Machinery,8479.95,False,False,False,False,346.8,Nova Suppliers
cce3b213-4a33-4a2e-bf6d-882b08543df7,Chemicals SKU-10500,Chemicals,3824.6,False,False,False,False,443.21,Unity Suppliers
b3b21156-426c-4952-9560-367e213a9ed6,Electronics SKU-10501,Electronics,8517.31,False,False,False,True,367.17,Unity Suppliers
4ceb2c76-3b86-417c-8aa7-310b3b3eb1c4,Machinery SKU-10502,Machinery,8479.71,False,False,False,False,559.68,Pacific Suppliers
1d3d8932-6ccb-4841-93c0-b9ee37d597b4,Chemicals SKU-10503,Chemicals,3824.89,True,False,False,False,768.41,Pacific Suppliers
f70dc9dd-b5f9-4257-aaf1-949a0ccbb032,Medical Devices SKU-10504,Medical Devices,9018.89,False,False,True,False,598.59,Summit Suppliers
6bf2f94a-055c-415c-b1ea-3bf5992f045b,Automotive Parts SKU-10505,Automotive Parts,8708.12,False,False,False,False,548.09,Nova Suppliers
ff29a42c-7771-4d47-ad45-331d56363dbd,Furniture SKU-10506,Furniture,9403.46,False,False,False,False,70.68,Unity Suppliers
c2f4eff7-3c69-4a5f-a553-267b35ef7d44,Electronics SKU-10507,Electronics,8517.68,False,False,False,True,68.22,Pacific Suppliers
3cb4e256-6810-4640-a5b0-7991c19d4087,Pharma SKU-10508,Pharma,3004.32,False,False,True,False,584.65,Unity Suppliers
6df6243d-5ec3-4896-8659-f26c16f8769d,Automotive Parts SKU-10509,Automotive Parts,8708.13,False,False,False,False,789.09,Unity Suppliers
15bfdc0f-3c0a-42df-87a2-d26dddcdbb79,Food SKU-10510,Food,2106.25,False,False,False,False,307.81,Metro Suppliers
7e880bea-0815-4bbd-b10e-436b90e35f5b,Machinery SKU-10511,Machinery,8479.17,False,False,False,False,558.53,Eastern Suppliers
0b72a3f8-5d77-4c6a-b988-09b64f2ac8c5,Textiles SKU-10512,Textiles,6204.54,False,False,False,False,215.53,Eastern Suppliers
6b4840ba-1a61-4c91-befd-3d80aa81037c,Chemicals SKU-10513,Chemicals,3824.62,True,False,False,False,741.39,Nova Suppliers
aa6c0cfd-6bba-4e96-a01d-890ae0527dea,Textiles SKU-10514,Textiles,6204.44,False,False,False,False,689.52,Eastern Suppliers
734fdfec-42e4-4499-9340-e3c1639b6d69,Electronics SKU-10515,Electronics,8517.73,False,False,False,False,226.29,Nova Suppliers
fc7b525a-b638-4248-8ba2-a19e020f3e44,Medical Devices SKU-10516,Medical Devices,9018.4,False,False,False,True,555.93,Pacific Suppliers
85ac68d6-6560-4b92-99d8-8ce0ff65c697,Pharma SKU-10517,Pharma,3004.37,False,False,True,False,411.57,Nova Suppliers
f23cf91f-fc21-414d-a6d9-5dfaeb017691,Consumer Goods SKU-10518,Consumer Goods,3926.45,False,False,False,False,20.76,Nova Suppliers
152f5a0f-134e-4241-b8e4-4a9a1ff05366,Furniture SKU-10519,Furniture,9403.24,False,False,False,True,234.32,Nova Suppliers
b53e5cbd-f106-4d30-a3b5-2704988e86a7,Electronics SKU-10520,Electronics,8517.56,False,False,False,False,355.41,Summit Suppliers
8816b824-b8c6-4776-bf12-d52c8e4f005b,Food SKU-10521,Food,2106.24,False,True,False,False,243.43,Nova Suppliers
2d187fb9-4452-4f14-8ff2-8b4758c2c025,Chemicals SKU-10522,Chemicals,3824.79,True,False,False,False,25.91,Eastern Suppliers
3f9c0d9a-98f0-4ddb-8962-e2341df7f30f,Chemicals SKU-10523,Chemicals,3824.53,True,False,False,False,710.84,Eastern Suppliers
fb122dad-28bb-40c7-bc8a-a97bd04e2e33,Automotive Parts SKU-10524,Automotive Parts,8708.9,False,False,False,False,6.51,Nova Suppliers
81f175ff-cdec-40ee-b167-d5d07f7bf24e,Automotive Parts SKU-10525,Automotive Parts,8708.22,False,False,False,False,398.21,Unity Suppliers
4cb043da-689b-49a5-95c0-1176c7732905,Electronics SKU-10526,Electronics,8517.42,False,False,False,False,679.58,Metro Suppliers
0b7323bb-1f94-48ee-8326-a0421bc32ec9,Food SKU-10527,Food,2106.6,False,True,True,False,832.89,Summit Suppliers
491da52e-d6ee-4e8a-bb88-f5a9f0ff34ac,Automotive Parts SKU-10528,Automotive Parts,8708.13,False,False,False,False,427.3,Unity Suppliers
28ab2851-6b82-457f-b07a-4a44f18f70c9,Medical Devices SKU-10529,Medical Devices,9018.8,False,False,True,True,420.62,Unity Suppliers
d21b089e-3a0c-4ae7-9b6c-2654a12cccb6,Machinery SKU-10530,Machinery,8479.43,False,False,False,False,437.26,Eastern Suppliers
b9502381-9e16-4bce-8718-d857dd08ca8d,Pharma SKU-10531,Pharma,3004.15,False,False,False,False,732.3,Metro Suppliers
85c07d6b-fed3-4de3-a064-db4842e8d1e2,Furniture SKU-10532,Furniture,9403.42,False,False,False,True,566.28,Pacific Suppliers
d2cd4207-00ad-407c-bd69-4f2e693fee11,Textiles SKU-10533,Textiles,6204.68,False,False,False,False,530.74,Eastern Suppliers
63efb221-39f1-403a-8264-9c8817283b63,Medical Devices SKU-10534,Medical Devices,9018.4,False,False,False,False,51.96,Summit Suppliers
e5fb9bea-10c4-4c9d-8adb-17348fd9f393,Automotive Parts SKU-10535,Automotive Parts,8708.9,False,False,False,False,31.69,Pacific Suppliers
6596ea3c-0f90-4705-81fc-b8f5ba400f5c,Textiles SKU-10536,Textiles,6204.8,False,False,False,False,445.36,Nova Suppliers
201d1671-d58c-4a6d-975c-7300267cfb14,Textiles SKU-10537,Textiles,6204.66,False,False,False,False,524.22,Pacific Suppliers
b7bb13c1-cd98-4082-ad05-55f827d45ec3,Textiles SKU-10538,Textiles,6204.89,False,False,False,False,424.36,Summit Suppliers
7e77ce31-54e3-4f28-879e-4c3972831143,Chemicals SKU-10539,Chemicals,3824.78,True,False,False,False,429.76,Nova Suppliers
c52e3dda-f998-4e8a-9ac6-cb534c2515e9,Food SKU-10540,Food,2106.61,False,False,False,False,185.47,Summit Suppliers
41a354da-0a70-44ea-a5f1-4326a73fc733,Furniture SKU-10541,Furniture,9403.74,False,False,False,False,133.59,Nova Suppliers
d432abba-d371-4c5d-a849-34fcf9d1f722,Electronics SKU-10542,Electronics,8517.8,False,False,False,True,726.9,Summit Suppliers
729f3c41-4ba8-4894-9853-11009a87bd8d,Machinery SKU-10543,Machinery,8479.96,False,False,False,False,149.27,Nova Suppliers
66d8d397-4bb7-4679-8d6a-d8caae99c771,Pharma SKU-10544,Pharma,3004.85,False,False,True,False,150.97,Nova Suppliers
65e32a22-bb70-44b4-9dcf-6f33992c8dc3,Automotive Parts SKU-10545,Automotive Parts,8708.22,False,False,False,False,227.44,Nova Suppliers
3f6682bd-2870-4cc3-becd-f87277660c33,Automotive Parts SKU-10546,Automotive Parts,8708.3,False,False,False,False,625.63,Nova Suppliers
a7cbb7d6-2f2b-41ae-a843-d50fac16fcbc,Food SKU-10547,Food,2106.23,False,False,True,False,131.48,Metro Suppliers
97b41e23-7aae-4e1b-b66c-2e68e0001a3b,Consumer Goods SKU-10548,Consumer Goods,3926.42,False,False,False,False,17.31,Nova Suppliers
9947261f-73f7-444d-90fb-dc96137c2547,Chemicals SKU-10549,Chemicals,3824.88,True,False,False,False,387.67,Eastern Suppliers
2251d683-3fc9-4aa4-bd07-cbe1ed0cd994,Automotive Parts SKU-10550,Automotive Parts,8708.84,False,False,False,False,127.12,Summit Suppliers
130b2888-bc8d-4dcd-bf74-16d667c18e3f,Textiles SKU-10551,Textiles,6204.15,False,False,False,False,630.7,Summit Suppliers
c5fe6fe0-b906-479c-8e78-4055b265c59b,Chemicals SKU-10552,Chemicals,3824.24,True,False,False,False,309.82,Metro Suppliers
a017d257-084e-46b7-b770-c4e7df225638,Automotive Parts SKU-10553,Automotive Parts,8708.65,False,False,False,False,532.08,Metro Suppliers
d996927f-127c-4f7d-81c0-24f1ecfa20cc,Automotive Parts SKU-10554,Automotive Parts,8708.35,False,False,False,False,414.02,Summit Suppliers
716e3e00-8111-4353-9b85-ab7142121885,Food SKU-10555,Food,2106.83,False,False,True,False,434.6,Unity Suppliers
6ef51a78-8304-4cd1-ad5a-342903eaf183,Chemicals SKU-10556,Chemicals,3824.39,False,False,False,False,226.17,Unity Suppliers
d568c6f6-130c-4638-95b6-1b4c92fed63d,Electronics SKU-10557,Electronics,8517.18,False,False,False,False,257.78,Metro Suppliers
06e00c07-f042-4e43-82e5-e39da3d07abe,Electronics SKU-10558,Electronics,8517.59,False,False,False,True,582.45,Nova Suppliers
96236c19-a7da-4c62-8294-81e7d2a6b1f5,Furniture SKU-10559,Furniture,9403.45,False,False,False,True,841.51,Eastern Suppliers
d838d151-2cbf-4cc5-83c0-c61f59de9419,Medical Devices SKU-10560,Medical Devices,9018.38,False,False,True,True,575.9,Pacific Suppliers
f05ed665-ff3f-403b-a921-f8944a9aa2db,Automotive Parts SKU-10561,Automotive Parts,8708.1,False,False,False,False,618.22,Metro Suppliers
8c35162b-0ffe-4b5e-9dd8-c29b2c257a85,Food SKU-10562,Food,2106.41,False,False,True,False,67.73,Metro Suppliers
2dcab463-41bb-4f40-9c9c-753121c500dc,Textiles SKU-10563,Textiles,6204.1,False,False,False,False,756.34,Pacific Suppliers
b43f3bee-e70a-42b1-80d0-202bce50dcd0,Furniture SKU-10564,Furniture,9403.4,False,False,False,False,763.56,Metro Suppliers
efb61eb8-5115-4a68-878e-9dbfe0f7fbbd,Food SKU-10565,Food,2106.62,False,False,False,False,769.49,Eastern Suppliers
eb38f84f-1e80-48bf-a402-b4a74c83a755,Electronics SKU-10566,Electronics,8517.92,False,False,False,False,684.97,Summit Suppliers
663d6542-d0f1-4ccc-a2f4-2034dbf6a10b,Pharma SKU-10567,Pharma,3004.21,False,False,False,False,604.57,Pacific Suppliers
57a77d5e-a86a-47d4-be90-96d646858b8c,Pharma SKU-10568,Pharma,3004.45,False,False,True,False,32.45,Pacific Suppliers
08b4fc04-ed85-436a-ae7e-34d02dfce51d,Consumer Goods SKU-10569,Consumer Goods,3926.57,False,False,False,False,817.38,Nova Suppliers
1005bf14-2c5a-4c01-bdba-d6429abd74c5,Machinery SKU-10570,Machinery,8479.1,False,False,False,False,145.01,Summit Suppliers
3e9d9ee8-fd46-4268-a38c-89f935b90cf2,Textiles SKU-10571,Textiles,6204.66,False,False,False,False,258.76,Eastern Suppliers
3bf34304-0fa4-4d70-8926-916624f6b005,Pharma SKU-10572,Pharma,3004.55,False,False,True,False,827.13,Unity Suppliers
590856fc-5ad0-422c-acd1-5bde4190505e,Pharma SKU-10573,Pharma,3004.67,False,True,True,False,178.69,Eastern Suppliers
1402cb01-4034-442a-b912-d4a012aa9715,Chemicals SKU-10574,Chemicals,3824.75,True,False,False,False,60.19,Summit Suppliers
6e551ca0-5414-4249-9643-b615d1d0ec2e,Pharma SKU-10575,Pharma,3004.55,False,True,True,False,289.48,Pacific Suppliers
5ee4f737-0df2-488c-8823-bb682b482196,Consumer Goods SKU-10576,Consumer Goods,3926.31,False,False,False,False,175.79,Eastern Suppliers
e962a42b-d930-483b-8ee6-2021bb400931,Pharma SKU-10577,Pharma,3004.67,False,False,False,False,284.99,Metro Suppliers
ddb3a606-b954-481c-9906-9002e9f5c6d8,Electronics SKU-10578,Electronics,8517.47,False,False,False,True,65.98,Eastern Suppliers
1b0c29ae-4498-4d95-beeb-43443b865b77,Pharma SKU-10579,Pharma,3004.3,False,True,True,False,203.16,Metro Suppliers
ab48e9e2-8f9a-41f0-b48e-3418b1181116,Pharma SKU-10580,Pharma,3004.96,False,False,False,False,470.34,Eastern Suppliers
31d42b50-4bb9-4ca3-8e20-723a09d4885e,Chemicals SKU-10581,Chemicals,3824.91,True,False,False,False,108.05,Metro Suppliers
b58bc368-cedb-44f1-8339-be4b75a29968,Consumer Goods SKU-10582,Consumer Goods,3926.74,False,False,False,False,54.36,Unity Suppliers
e6f059bb-140a-4b89-9cec-bafcb67e802f,Automotive Parts SKU-10583,Automotive Parts,8708.56,False,False,False,False,619.68,Metro Suppliers
ec572167-99c9-43c5-967a-9f1fe265343a,Food SKU-10584,Food,2106.68,False,True,False,False,499.9,Pacific Suppliers
55543ff9-72a5-47b8-94c8-38ec3b931aaf,Consumer Goods SKU-10585,Consumer Goods,3926.12,False,False,False,False,806.63,Nova Suppliers
365c03b3-a552-4cf6-8214-9279e775abdb,Machinery SKU-10586,Machinery,8479.29,False,False,False,False,829.41,Unity Suppliers
f4843d47-70cd-4607-a437-c8281e18f6e8,Automotive Parts SKU-10587,Automotive Parts,8708.15,False,False,False,False,312.69,Summit Suppliers
fe3a0d85-2668-43d0-ab8f-30b2ac4b3af5,Textiles SKU-10588,Textiles,6204.55,False,False,False,False,55.77,Eastern Suppliers
846a6109-d4e4-4fab-9352-fdda9b7125e2,Textiles SKU-10589,Textiles,6204.79,False,False,False,False,144.91,Pacific Suppliers
ba27ac73-1dbf-4558-bed1-cdb48f2cfd74,Chemicals SKU-10590,Chemicals,3824.28,False,False,False,False,24.45,Nova Suppliers
c906d6a5-dc5e-49ea-a487-9c3b2a99a9de,Textiles SKU-10591,Textiles,6204.16,False,False,False,False,654.89,Eastern Suppliers
d54c64f2-f60f-4ebe-9fbf-ae0b5bef6e40,Machinery SKU-10592,Machinery,8479.93,False,False,False,False,516.74,Nova Suppliers
71c6b949-5280-4e25-8139-25673af3cb05,Pharma SKU-10593,Pharma,3004.53,False,False,True,False,120.41,Nova Suppliers
3dc83aab-4a23-43e9-aa4d-3141fac09142,Machinery SKU-10594,Machinery,8479.54,False,False,False,False,705.15,Pacific Suppliers
3cadff8e-07c3-4245-a321-82fd3e1fa8e1,Textiles SKU-10595,Textiles,6204.18,False,False,False,False,524.73,Nova Suppliers
b74996f0-b31e-45b3-8c0e-5d22cbc2b51f,Consumer Goods SKU-10596,Consumer Goods,3926.13,False,False,False,False,567.06,Pacific Suppliers
a35a62c0-df31-4d85-a0a5-34569d4ee071,Consumer Goods SKU-10597,Consumer Goods,3926.93,False,False,False,False,146.92,Pacific Suppliers
80dab6d7-c657-4806-9546-926217b7457d,Consumer Goods SKU-10598,Consumer Goods,3926.3,False,False,False,False,511.9,Summit Suppliers
acb30d21-9b7e-4ff8-8781-5912159536db,Machinery SKU-10599,Machinery,8479.3,False,False,False,False,752.22,Eastern Suppliers
3db723f7-6d81-4e5f-a1d7-8c2cf431ac71,Textiles SKU-10600,Textiles,6204.64,False,False,False,False,163.64,Metro Suppliers
