history_id,shipment_id,actual_delivery_date,delivery_status,delivery_attempts
2f1bd346-e67c-40a8-addd-ac4cb4c53c3e,e9a1d5d7-106a-4033-a5fc-06a529b2c9e9,2025-08-19,Delivered,2
5c1f64d0-77f0-4da0-a137-d2ee3770225c,4b85653e-b129-4921-9c78-a2a15dcd2f67,2025-09-07,Delivered,1
0d8f7526-0f49-4fd4-9b51-c554d647ba11,bf49ae97-490c-42b2-bc74-57fca931d5df,2025-07-07,Delivered,2
a3a9aff5-f085-4471-8d2e-c3194ee5a6a6,1c5f23d9-ac01-4c2c-a1a2-3cbe03b8a920,2025-05-26,Delivered,1
2f06c119-4466-4365-b9f6-f88a2df8dc28,4357e6cc-89f6-4064-8c71-7f6a333d40be,2025-05-27,Delivered,2
8c70e6a4-9b5a-403c-929b-69bf5423c391,d069ffb2-a7bd-4b4a-be7f-0dfd29c237b8,2026-04-06,Delayed,3
6686f86b-843f-43b8-8215-62f6eaa1bf94,b653a749-4c35-4a4f-819e-219d32c42d31,2026-02-22,Delivered,2
48d457a4-d307-4717-905f-317bd655dad8,6c12ccff-0048-45e3-b19d-55e352ba4814,2025-07-20,Delivered,2
3ba701ac-981d-4830-a2a8-c58c628cad4a,5696a464-06d2-4f8c-bc52-695e28c23dfb,2025-07-06,Delayed,4
f64370f4-6503-4575-a102-8df549ae1b9e,da2c1ec8-d8e1-4195-b187-b64be6fdf1d3,2025-12-25,Delivered,1
674bf199-84ea-4b81-8fbf-683a042ae972,b8cd5d9f-c9a8-4331-aa9e-3162ebb896c0,2026-04-09,Delayed,4
5391dbef-ff73-436a-94f2-d24efaebc3f4,e9a3aacd-d8ef-41dd-8f41-8dd4dd59d436,2026-01-13,Delivered,1
b63827b0-3d1c-4a81-9b8e-1a932c5fc38a,27875e72-b69a-485f-b845-2b828f64f57d,2025-04-20,Delayed,1
d55f6ee8-7598-44cf-960c-5ba924b29f1e,33361d41-e390-4307-8b38-a25b4e1218e4,2025-10-11,Delivered,2
8959a201-3693-4f01-968e-d81a6ebb4789,c907dd99-4319-4461-898c-e8c06ffa9814,2025-03-12,Delivered,1
410e3723-d312-4348-aa25-38a8a42eb6c5,63ec7b0a-082b-4376-8035-95f2b1681341,2025-01-31,Delivered,2
d53e444d-05b8-405f-8ceb-96258fc716cd,8691af27-ec27-4b41-a156-18d5ec330228,2025-08-30,Delivered,2
a9225de8-f0a9-426f-910e-0258ece20910,7b6e21d4-7ca8-47a5-9121-e264be1d6827,2025-06-16,Delivered,2
95c57074-47d4-448f-98ae-5af972a2f64b,a4fc45c3-34d5-47bc-bd1b-677c4a843bc4,2025-03-11,Delivered,2
503347b4-332b-42fc-b6b0-000c697dba61,ea9fc49a-1026-4237-be78-5279a109b23b,2026-03-02,Delivered,2
2944ca1b-f1a2-4288-a3b4-2584c43be249,1a64db06-967d-43aa-bf30-2c32c9584106,2025-08-08,Delivered,2
d8d19954-cc2d-4191-8f7e-d55f17062070,c737020e-4d0c-44ba-923c-f7da960c22b6,2026-03-15,Delivered,2
ee39d25f-67ec-48ac-afef-22e6a99869c5,e1d9f294-3525-4161-960d-fd17fc96eada,2025-08-18,Delivered,1
8303de12-6c4e-49e3-9d5d-959c77e2072c,8da21fa9-ee0f-4f70-a8f9-37436c732796,2025-12-18,Delayed,3
6cdd92ee-68d4-44f5-bfa9-e210c8eca235,d88c8896-2da7-4aa9-b4e3-84f6a4c8df40,2025-12-28,Delayed,2
8502a73c-3d91-4153-8639-7cc65df35cfd,291b7ceb-ba32-4795-b480-6bcd3d1a7d22,2025-07-26,Delivered,2
5e4a6172-c0ff-4f81-8e10-319446382987,636acdcc-2c3a-4dd6-94ed-de48f9e482cd,2025-09-26,Delivered,1
95c54d92-0831-4c9e-bd77-5a80079a8a09,3ac3a3bc-9370-4bec-9feb-a55048b83f43,2026-01-07,Delivered,1
9369b780-0226-4bdc-ac7f-e5fab246988b,f0e4fe27-cec7-4aa1-9c29-40162516300c,2025-07-29,Delivered,1
9050b047-ef5f-4e4b-aaa6-7710e1cf6e0d,762ae677-505b-4343-af2a-e6fd015accbe,2025-04-17,Delivered,2
495969cb-2814-45d2-a726-defa37a58783,bdf9ca0f-c842-460a-8643-9e02ad5f8ffd,2025-04-11,Delivered,1
8498ee43-2351-4204-8be9-a88376d07ac2,3b86ea94-08b9-4cae-a0dc-e1b7d49e9cfd,2025-05-22,Delivered,1
29e7ad6e-93ed-4176-b2d4-40b10e883935,d5fac757-7141-4243-96c8-9a9367c24162,2025-02-15,Delivered,1
51af7bd2-6a59-419f-8d3c-193ebde9ce3f,2d6d304b-9279-4c5a-86b0-745a303cd64a,2025-03-04,Delivered,2
79b52fb9-312a-40b0-a959-c3ccaf45a239,7debba30-37ad-4459-a44a-73e6347920e2,2025-01-16,Delivered,1
77dedef5-f0dd-44cb-9618-3ad3af5cb3cd,22ed041e-b102-40e7-9de9-bfd700b9dd4d,2025-11-25,Delivered,1
b8dde0ed-49dd-42f6-a5be-a8355504a9b8,172c638c-9831-4449-902e-48a0604ff5bf,2026-03-06,Delayed,2
7dcdf29a-9b41-49de-b44c-da2340d7083c,ff07013f-9ba7-42bd-ac49-0e095614a449,2025-12-31,Delivered,1
97655ce9-e047-4911-9e5a-36e5d86f17fd,1308c73a-b2da-4bc7-9694-cbd449f03298,2025-12-07,Delayed,3
f3714c65-ad9d-470d-b96f-6dd36896e352,a8d40309-fc19-4ac6-b18f-85a2382d5c27,2025-10-23,Delivered,2
561bd45e-b9b4-4ca8-92b6-d92bdd0d7ce8,8cfc5d9c-9376-4796-96d2-887a2549a2b6,2025-01-20,Delayed,2
1df75ee0-1626-4349-8902-e250d85fb4e0,a88e8b8c-6466-451b-99fb-7073aa49b804,2025-04-15,Delayed,2
dca12484-40f7-4ce1-b7bf-a4d3db2d5ff7,0a5838ac-0e59-49ee-9764-ef9cd3f1316b,2025-08-21,Delivered,1
c92a1e1f-ac25-4fee-8709-e750193772db,7c1cf2b5-d4ea-4bdf-8b40-7b6aaf6b2930,2025-02-05,Delivered,1
cb6d9827-391d-438b-9e2d-42f7a793b7b7,d84ceea3-8984-4ed1-a646-f9e400d73653,2025-05-08,Delivered,2
310b0d9b-15f3-470a-bfb0-2da68532c89f,132d4a66-10d7-4a3c-9976-49a09ce431c0,2025-04-21,Delivered,2
1d89ed1a-f889-41d2-a602-74c4162d9052,a8dce3b9-0383-4205-b921-878f48302da6,2025-03-29,Delayed,1
2a8a3da4-22b0-4a13-9d15-944eaab72cee,4b7f5a09-57c2-45a1-8ec3-ca81e81efd54,2025-03-19,Delivered,1
c2c6ed52-1796-4acc-a128-8dcf5f556ee2,2894b25a-2324-4c33-9347-e488e6ae04c3,2026-03-28,Delivered,1
bf73997f-50a2-4b4e-880d-b701b2effebc,5c1ed351-1165-4e61-9623-746959cf5700,2026-02-19,Delivered,1
79677497-6a1f-4825-b599-287179c99753,812f709a-f7cd-4a92-bc82-cc8285897fff,2025-04-04,Delivered,1
1dccfd43-816a-44f6-89bd-78525d7713f1,302f7993-8c58-4e60-9258-f64063319432,2026-04-27,Delayed,4
f41f70cd-06e3-4a0c-9674-c7f02009f899,ca69d00d-7ba7-41a4-a149-daaa5d7c385c,2025-07-13,Delivered,2
39150f99-c694-43d4-ba6e-1e13c0d00f36,a4ab9aa8-cd6c-4c2d-a5ed-2e0b69c9d609,2025-08-17,Delayed,2
6432600f-fe79-4d59-a1e4-507f06f05a55,94f8a690-7728-4148-9581-2acd23e85eac,2025-12-24,Delayed,1
a8222027-6b07-49e3-a568-4ef804a72af1,53899c8e-eaf8-452a-8b0a-0919a63cca4f,2026-02-15,Delivered,2
e11feede-2f32-484f-9e09-ac98f4cec058,e23a39d4-ea04-45db-98b1-7fc567758d9f,2025-10-03,Delivered,1
66c914aa-7d74-402d-a1fd-74c47a0317ab,40d3126b-48b7-4ba5-9039-b63d19e7a183,2025-11-23,Delivered,2
2baf744b-144d-4f4d-8133-bf324d3282cc,1373d11a-97f8-4bd8-9e8c-b5f71892112b,2025-01-26,Delivered,1
c29e2e24-810f-4abf-8584-2c09d54931ff,cb05ce61-4d32-49d0-ad08-67754456bbcf,2026-03-10,Delivered,1
0b7cb27c-ec5a-4a5a-bc0d-f3af5b799677,f6ac9963-d22d-4ef8-aaf5-95ff1ea5002e,2025-11-09,Delivered,2
e8b0009e-3436-45a3-8665-ea29e971b200,a85d46da-4280-4f4a-bf4e-ac9a9643499b,2025-07-20,Delayed,4
c598ed31-ad22-448a-9fdd-ea002c948672,dab99fa0-88a0-4fb8-b363-066525473aef,2026-02-09,Delivered,2
fffcb008-02da-41de-97de-b028b36b7722,f351d437-ab55-456c-8f21-cb259a368157,2025-06-18,Delayed,1
6d4e70f1-3795-426f-a976-1085c5ecf084,6dadc63f-8011-42ce-b59f-386405d82e43,2025-08-10,Delivered,1
d27db375-0a91-493c-9a55-53fa0b295494,5aa26a9b-b985-40bf-8864-bfab8672d8cb,2025-10-30,Delivered,1
c4979bea-5737-494e-b229-e249b2abac10,1acb1cfb-f028-44f7-b6ef-d637ac3365a1,2025-12-03,Delivered,1
3af6547a-8eaf-4214-b289-94a6df26fb3c,8c3e541c-7d09-427b-bf7e-ef362a363b3a,2025-08-28,Delivered,1
fa0f6b36-6a13-4987-ad2d-a7bb2921f347,97a341ac-4e8d-445d-880f-269f92019276,2025-06-22,Delivered,2
6fbc3e9e-4389-46d1-a1c5-869e0bd14b44,36558818-738b-45ee-8472-c3a7b9621ee3,2025-01-27,Delivered,2
517e9fed-dc26-4a98-8946-54ec9dfe39ff,ee441d02-bd0e-44b0-88e3-f0bdcfaf406c,2025-02-22,Delivered,1
bf14d21c-6c00-4ad1-83c7-c05d1b3488a6,80dbcb65-e565-4e2e-847b-1c827cb6c725,2025-04-16,Delivered,1
7141b451-9a6e-40a7-8847-829cb2084f62,1057bbb9-ebb1-4f79-bfcd-ef565e11f3c7,2026-01-08,Delayed,2
4073f85e-3c19-47c8-8c27-4151e31912b1,94e7e6c4-a36d-4c09-a1c4-45343b247ecc,2025-10-08,Delayed,4
ce3608ed-0347-4ee7-a8c9-83d042107278,bea7315b-94e3-43b6-9e0b-0d866872a89c,2025-07-14,Delivered,2
5ea91a20-5712-4436-bf00-a1179b4b2402,67a6bfe2-da53-45e3-8da2-129dd961512f,2025-05-19,Delivered,1
be7bf427-8077-45e7-8631-dbe327fe9642,a655221f-fd0b-425e-b1b0-a5fdc8dcf8b8,2025-12-06,Delivered,2
010d2963-8cb9-4e1d-8165-1bac95cf7608,66fbbce4-ed7e-4048-be9d-55184ce6d718,2025-01-31,Delivered,2
26d9acff-fc4e-4031-950d-a79a9f574e32,48b10dd1-288d-4fd8-b6e6-3ff7ff2fac4f,2026-03-13,Delivered,2
c9a2f0a6-ede6-4d65-bdf6-7ab0c85efb7f,0f2324e4-8901-4e2a-adf3-5cc5b83500a8,2026-01-28,Delivered,1
550db5ff-b566-4b99-96fe-5182348c7f1d,085e50ef-2fe4-4fc0-98e2-7d99d29fc7cd,2025-03-08,Delivered,2
f5fa7704-aeb2-46e7-b09f-1b268980764f,68b88662-4d42-46ee-bb10-65e454a66876,2025-10-03,Delivered,1
64626742-7b44-40f1-ab11-8b54a9075a19,742133a9-188c-457c-8f9a-02fb7088e66a,2026-03-20,Delivered,2
9262da1e-143e-47ad-a518-8eee32dbf2ca,29a12206-b601-4791-9685-a690728d4010,2026-03-15,Delivered,1
73192547-f5ea-4805-92e8-a2df3bcad26b,094b29ae-5693-4463-9a02-059540037236,2025-11-19,Delayed,2
48d4c4f6-c9e2-43ae-8a8e-16eb2aaf827f,56ab8f47-1666-48c9-886d-397921781891,2026-01-19,Delivered,2
1c52edd6-9513-4551-8b52-e7eb6b2d4645,6660441d-6293-4c3a-9460-41e198425c2c,2025-05-18,Delivered,2
f9d19db3-614c-43b1-a4be-112f0c0151af,7f67c109-7bb9-4a64-b3a5-0e88a36a519e,2025-09-01,Delivered,2
7b0d5fa7-99b5-4044-acc7-1a9c4780810b,1d6df23d-f770-468d-b3dc-2ad3721e4c16,2026-03-21,Delivered,1
cc0dbe9e-6206-4d44-9c9e-9ed489ec6979,01b4da7c-b4c4-4dbc-80ca-28c95509c09a,2025-08-05,Delivered,2
2dd5709d-7f9c-4437-a0d0-4a8258bed138,e59f4c9e-61e3-4a17-acc9-12f8dbd7a25b,2025-10-06,Delivered,1
8891dacc-8c3a-40ef-914a-9afd1d30bf00,c528d745-7762-49cc-924d-9add935e7070,2025-10-01,Delivered,1
c983faba-02b5-45b3-9e5a-11912379a7bf,ec672527-7dad-41de-8eb7-ab311cd88095,2025-05-04,Delivered,1
9224beb5-8daf-412a-8966-f1b117763ad2,48a58084-360b-41c3-b968-ded83d55fb24,2025-11-19,Delivered,1
130320f6-691c-4825-b674-b3f4bc4d4ed5,54cc5e9c-cf6a-442e-9d53-94b64f5ed2c1,2025-07-27,Delivered,1
ff1d098c-414b-4ce1-bece-1cb8a36e648d,9ed210ef-cb15-4ca3-8169-4275cec48108,2025-12-13,Delayed,3
2a38ae82-26f6-4fd0-8557-052cd65d9d34,5486a1af-375d-4d1f-b227-f05e023997a5,2025-12-08,Delivered,1
2f5d55eb-b99b-4c1c-bfda-c0811d0c15c2,744b8ec9-483c-43eb-b9f9-e57bcc472860,2025-05-13,Delivered,1
5885f478-4cef-460f-81f1-e4568844aedb,03962667-a6c0-410e-9f64-a456048d27ec,2025-03-02,Delivered,1
c8b4bfe3-d88a-4467-a9be-c1eeba73108e,aedb9c98-b82c-4768-8ece-bf1fb1cb97cd,2025-11-04,Delivered,2
bc77bb05-b231-4e6f-adba-534c12cc010a,2d9c7f37-3400-442a-8d8d-c1d8f8535141,2026-01-14,Delivered,1
2d00229b-d49c-453a-8984-98bf55ecbc28,dccc303b-fc57-4dde-997d-cdbccb3bd4a4,2025-03-04,Delivered,1
540acaa7-1ced-4dd4-85b8-5f1d06cf3949,eb98dd12-99f1-4973-b3f3-6b31f8e80235,2025-05-27,Delivered,1
5b16a5eb-4851-41b0-8316-ae2f1ddef94d,6660eb68-1329-4cbc-823e-9c75db69069f,2025-10-18,Delivered,1
10d6ca9a-e736-495f-a594-75908d47184b,82825cff-d67f-401e-9616-d3f6d32b42e6,2026-04-16,Delivered,2
959782c8-a784-482e-9b90-8cb7a75dec87,f1207d60-9551-4c67-8936-2667f0870cb4,2025-12-24,Delayed,3
36e29e5d-c047-4987-8304-af15a625a100,7eb43b5f-1671-4865-9017-9ddf12b98242,2026-02-21,Delivered,2
c8351da4-bd33-4786-8221-944981a69aa2,41909be9-5056-4a96-8656-74b131302b66,2025-06-13,Delivered,1
9b5c0419-9c7e-4678-a665-9de9b380b5b2,ded77bca-f916-4f28-969e-a68334ad5240,2025-09-09,Delivered,1
28e777d0-105d-4bd8-9843-b5de07ea7f4d,1cf3664f-de4e-4f18-b507-b44dbb509970,2025-12-13,Delivered,1
a54ac26c-e179-4119-8cd2-8c77d8c60cda,21f1c3d5-cb5b-4eb4-aee4-f34b208b808c,2025-08-02,Delivered,2
f8409d45-f43e-46e1-8d8b-62facae4e595,65417fb8-8ae4-4717-8ded-7ef13931582f,2025-08-11,Delivered,1
6a94127e-26f2-483d-ae60-0bf9bd41b37a,65be65f9-081e-4cd8-bb0a-bd2828fcdbbe,2026-02-18,Delayed,3
8f59b517-906f-42b0-927b-db372b4e6fd4,1f26fff7-8716-4724-bcb8-fc317165c497,2026-01-08,Delivered,1
dab814b8-9601-435a-b6b3-9adfdeeff5a1,d97c6537-9a7e-4d29-94a7-6314c05a7a6a,2025-11-10,Delivered,2
7ee6b5ac-9b4d-4331-91c4-3d84c92fc395,00be4b1c-09c3-405b-b2b6-4dff9c1c126b,2025-03-20,Delayed,3
6236433a-0761-47cd-9e60-c570df1668f5,4bd7fc4a-6dcb-49e5-8376-3e45603813af,2025-07-04,Delivered,2
45f98f86-78c5-4556-bf4d-00db6e066fde,e5e7a80c-3668-4a31-ba99-e46bc3b1b698,2025-05-19,Delivered,1
1d16cc39-84b2-49fd-a00b-4f021fbc402e,c804023b-6993-48d0-aee2-33daac9c2cbc,2025-05-03,Delivered,2
4722a4f6-96f6-4ea3-afff-5411ea9f47ec,6aa7f536-e2a0-41de-90d2-a8438ff41549,2025-01-27,Delivered,2
7b71a787-e754-4c7b-bfbc-26f856abff4f,7f9b7515-f77b-4484-af6c-5c010d61ced4,2025-12-09,Delivered,2
97627f58-5a7e-49cf-947a-cab322d6915d,386fd05c-2b3b-4e25-9445-6344c1fbdd5c,2025-04-05,Delivered,2
92cff6ef-ef20-4eaf-baf7-3e6c373e17fa,0074b022-71e0-457f-b2ec-733bd225c4d8,2026-02-03,Delivered,2
a885b2e1-80c1-4d2e-89bd-00aec688491e,198cd5b1-ac9b-4e82-a556-11cf459a72f5,2025-09-04,Delivered,2
1aa42b07-8906-41cd-8d9a-742e508bc171,f2bc5575-e889-4024-bd36-8f41418e55e2,2025-11-08,Delivered,2
9f860a80-8ebf-41b7-b877-be3d8d23f865,2f674761-e8d0-441d-9ba0-b2f20e096d89,2025-08-24,Delayed,2
affbf62d-0d54-4240-bc74-caf4dc1ac903,86b7ee46-3104-4949-8a43-44c2b87c36cb,2025-06-30,Delayed,2
53008cb8-bd06-4898-a98b-54272c026829,91dde62f-35fe-49ad-b5c8-6bffc9958f0d,2025-05-10,Delivered,2
15c4a6dc-4851-48d4-89cd-b7631cdf3737,c7139421-2a4f-47cf-89a5-20048fecf645,2025-03-18,Delivered,2
461cbf25-f3ce-4b3b-8974-1acc3bbe8777,5b40a38a-3f5e-4f95-9d5e-fb28d0b1e589,2025-04-21,Delivered,2
db2ec35e-298d-4ada-8f82-fa63cf423def,2aaf0422-9883-4476-9dcc-ab727c8711fd,2025-06-10,Delivered,1
7658f742-5d76-4397-8b97-5ff967761d8b,317a6c12-2a56-42b1-82a3-aa8b4a47cd56,2025-12-08,Delivered,2
d580c1d1-6fa6-41f1-8086-ab72ea1ca0ff,ad5706ed-e1b3-446d-8e4e-71404a8326d7,2025-07-26,Delivered,2
a223d1cf-4580-4b3c-97e1-99cfd55bfa5c,2fc7e228-2752-44a8-80a5-681766b48cba,2025-01-31,Delivered,2
ea993b6f-2ea5-4142-81eb-6e69de124de9,89e13e7e-1070-4466-95d8-3e3f027fe3bc,2025-12-19,Delayed,3
5174d540-5634-4fa6-b8cc-dd2769042f34,96c16140-f489-4ac0-8d5f-3eaab151a156,2025-07-31,Delayed,3
2c480ed6-a0a4-4cba-9cd4-57a3d948c7d7,683922da-ea44-4b61-8724-e64511dfe065,2025-04-10,Delivered,1
4ed81962-aedc-4827-8753-14aeb7175ba3,e0374555-d841-4cdd-bb6a-f85b99bea782,2025-02-27,Delivered,1
2376064d-7340-4cc9-b3dd-c9e7185a9cc6,39779d7a-bdc1-43c0-bc4a-e7bc090af984,2026-02-28,Delivered,2
01202854-01ad-4fe0-89a8-7e90e8347d69,c973a3a6-f98f-4423-a546-dd8afe918f79,2025-06-11,Delivered,2
16b5285c-d975-44e2-a2ed-7ce05a3005ab,9d4cc40c-9418-4ed7-bd17-e809ee10dd4b,2025-11-14,Delivered,2
fcb28692-6eb1-4a3b-873c-935bc21aec6b,f8087214-42c9-4b9c-a659-d15e9cd0d8a0,2025-12-02,Delivered,1
b60f6496-8d9f-4cb5-a02c-68580b56bf2d,d8af8194-4627-4a03-94a5-f9849e37d579,2025-10-01,Delivered,1
b7ae8170-d87e-4cda-8f7c-c04b5361b571,1502c2b3-1c46-420a-9aac-4ecdc8c034c3,2025-07-20,Delivered,1
5a0a9c15-58e4-40b5-b2e0-9aec0ec6dd59,32f9099c-32a7-4072-b90c-9f9b5c13a01d,2025-09-20,Delivered,1
bf2b4736-c726-4462-b9f8-45bd610dae31,71aeb95b-cb9d-46b5-96d7-a5ac16e67820,2025-04-09,Delivered,2
59348fff-4197-481a-8366-ab989e48d27f,3aa17cce-f17e-4bf2-b2dd-4c7c7f036bb5,2025-03-17,Delivered,2
8b78d06a-31fe-4052-80b8-a1d155f5636c,e9d9f6a9-9a4d-424d-84d6-69e0932958c7,2025-07-09,Delivered,1
3cfa0018-28f3-4923-a2f0-8e8f7cb52a32,65e40e71-c59a-400e-b513-26f0d2025b27,2025-10-15,Delivered,1
93648ebf-e6bc-4f00-8a0d-472b86ced233,1fcc3e0e-1c0e-4dda-9e4e-6a7d70f8c15b,2025-10-29,Delivered,1
6a5f60ae-9ec6-4625-b30d-e467436b5143,23a600b4-0d16-4931-a6a6-df9a438a1795,2026-03-27,Delivered,1
7dbcef78-ffbb-443e-a95b-d7995fc534ab,796eb409-4155-47e4-b2bd-2e5262b04caf,2025-01-25,Delivered,1
bdd4f1b1-074e-448d-9377-426a308e9649,03d4446f-cde5-4ecf-a492-bc03b7e7c727,2025-04-07,Delivered,1
f52d16fa-d62e-4d8d-addd-6a47b4788370,5ace6870-cfe8-442f-b90b-be436e8e57bb,2025-02-23,Delivered,2
224d27aa-55bc-4d2e-aaf7-f9a4671c84a2,e27a3f76-d39e-49ef-af3d-d1083c5cd3d4,2025-09-06,Delivered,2
730d5509-b0b5-440b-b579-2c12e995cbab,31d45347-9caf-4865-ade7-1e8cc746a35a,2025-04-26,Delayed,3
6af3c3fa-0b91-41b3-8554-060c853f9b16,4e410384-7efc-4e4c-84fd-8c707d6fb952,2025-04-14,Delivered,2
0d603c7b-4f0a-445d-9ff7-ab8707fbb688,0f961f84-2846-4288-b5ec-4aee8e996c06,2025-08-29,Delivered,1
2273bc4d-fe70-4a7a-bd76-759113ab8c22,bbdefc6e-14d2-452d-8f1a-d5c3f568534e,2026-03-09,Delayed,4
98cbc1f9-1d30-4639-a721-f68c4360aad0,74579af9-57a8-498d-9339-e3695ec0720e,2025-06-28,Delivered,1
5b5a2314-8b84-4230-bcb9-53e7cf5467df,038cb258-4d00-4ef6-92c9-7b7a437c2bbb,2025-09-15,Delayed,2
94efe38e-b6cf-4ce6-bc83-1227c32d0df6,411a63d0-3fc7-4d2e-b070-84f8864ca589,2025-08-16,Delivered,2
acede7b6-d1b4-4ebd-bbad-4a33a1ca4c6a,bfca17a7-8fd4-45f1-9a8e-d6714b571ca2,2026-02-04,Delivered,2
a91816de-4988-44c1-87f7-2724ad928f30,105d641f-9870-4779-9692-4d23d5716b39,2025-02-26,Delivered,2
81c6bc61-bcb9-4c61-9fce-f3865be740be,9cc166e4-db6e-4d98-aafe-1423c3072f8c,2025-10-15,Delivered,2
179a8e3c-6922-4bd9-a268-2f0c46829903,ae83683d-1771-460b-a082-649616d4aaa7,2026-03-05,Delivered,1
7c75dc91-fc21-49d4-be82-d61213466f37,55e73a28-ee63-46f6-9ede-5a6700cc9235,2025-11-24,Delivered,2
cfa76289-1e4d-4d3a-9bcb-ac7ea3a11fd7,1a2341f5-0f7a-494b-8148-4ca77b5124a5,2025-06-11,Delivered,1
127a94bc-b0d0-48db-ad81-e6c40b92f757,3954794e-b54c-4466-9d2d-06c339caca3e,2025-11-20,Delivered,2
5d3f26c8-37bd-4a8c-b5b2-a71dd82efdd8,06901021-292e-4555-90a3-745d733a0c41,2025-09-20,Delivered,1
2806d36d-a47c-4299-949e-e89676e86b69,155c0ed5-268b-48fc-a85d-0bb6444245ad,2025-11-15,Delivered,1
e3de1065-9278-433f-bbad-0ef419294617,d6047a30-67c3-42b2-8cf2-b93420b6dadf,2025-02-12,Delayed,1
6f65177a-f98c-4f55-8275-efaf87ad1bfd,26d05073-c792-4151-a20f-21ccf53ec080,2025-01-30,Delivered,2
f7222d42-f268-4a50-86e4-03f12355b5e7,5699af8d-6f6b-4410-b783-3d480d3f1194,2025-08-01,Delivered,1
a8310d62-2309-44ef-9a01-32ae7bcb552a,b9615624-4b9a-4629-8348-07d10ac84270,2025-03-05,Delivered,1
dbba51c9-5545-4bea-a7b0-752ac92d47ed,41709891-5f1c-474f-b514-3dae610d54a6,2025-03-29,Delivered,1
c93feaee-fa91-46c2-9793-ea7c6829c643,48cfc2e0-7adb-4144-aaa4-594f2623949b,2026-04-22,Delayed,4
8d95308e-3b5d-4838-ae55-c45f69f0cc3d,cf65c86c-d7ec-4619-9a6a-8481f822ad16,2026-03-12,Delivered,1
7cae6781-fb4b-464c-ab4c-33dc6fe53500,d4377fbc-088c-40c9-8e81-b179eaf50cf6,2025-09-29,Delivered,1
690d8a73-8a28-4214-ac4b-6be8f7972651,0d9877da-8931-4814-96ac-558d17b889b7,2025-03-24,Delivered,1
212e6f51-6ee6-4aa8-ba05-d58495b8c38f,3776d231-e6d8-4fc0-ac46-2579975755d7,2025-09-24,Delayed,3
e9270671-0a2a-4374-9922-818bf96b1461,12296525-f824-43bf-b3e2-c3a08bd5b14e,2025-03-05,Delayed,1
dffc2008-b8c6-4d76-8f19-80ba6f9f2a13,be86acbb-2386-424d-aff7-0f08816e5adb,2025-03-14,Delivered,1
f4930e23-1f01-4e23-9415-bd7ac2122349,8531d13f-2188-446c-bd79-c153bcfa7ffe,2025-08-14,Delivered,1
77727001-137f-4cc0-b8d5-1d9d24e4fbb2,e642c32e-5eaf-4cf0-8897-84e3ea7d532f,2025-09-06,Delivered,2
53b0a52e-3693-4e3a-8fd4-ac0cfbd19f95,e3f58335-f3de-44da-b9b6-b8095729088b,2026-03-15,Delivered,2
b978acb1-39db-4c46-a32b-f0a3e32b04ad,3c796325-4f29-47ef-ab29-fee53d3aaee4,2026-02-12,Delivered,2
9580a66a-01cf-48f5-89d2-555f567bdc57,db6f96e7-7aca-4aad-954f-5d7e45111f54,2025-09-17,Delivered,1
f2f98c74-18c3-416d-ada3-857afa69031e,bb83911a-8534-40a4-a87b-5b1936efe993,2026-02-16,Delivered,1
b749f0dd-0ded-45d3-bc10-9a1b55ae486d,6ba3b7f7-4702-4b52-b499-ea5a82888710,2026-01-06,Delayed,2
3d0aa1c2-6e89-4094-a80e-43e0eb972e6f,b1194975-75cb-46c8-a2c7-45d3e7d77b4b,2025-11-17,Delayed,1
c0dab85c-c5f4-4d59-90d8-16d5983c9265,2ff6b3ba-9a8a-45b7-88ec-25be60f955e5,2025-07-01,Delivered,2
6764974f-7c95-4c83-ae9a-c4035d490575,48b654e0-5a5b-4752-90ee-2c8ec80ee386,2025-09-22,Delivered,1
6d2468e2-53f9-4f6b-8138-865a41c21e62,886d9906-b755-40f3-addd-7d183019e251,2026-04-11,Delivered,2
af9e764f-d2c6-4da9-b541-880d35409ad8,f429002a-0ab0-410b-92a8-4c0411e7195b,2025-05-26,Delivered,1
77d769e7-c473-4ccd-b152-6e803fbd61e8,40341dff-25fa-466d-8660-23e14ae90037,2025-06-08,Delivered,2
323b2504-3fc6-4fea-9848-b9cd69e02510,25ff22df-7b2f-402a-8575-515b0a725cb3,2025-03-03,Delivered,2
05bd9acd-4f82-4dd8-8a2d-3f222fb28e1a,74f0cc8e-c27a-4a85-951f-b60c742a2421,2025-02-18,Delivered,1
d8956d84-c091-46d3-8d23-a7cd1525cffc,7750967a-1dfd-4af2-98d8-dae37ba40d75,2025-08-06,Delayed,1
e80422ac-b456-4f5a-be90-e24c51969b94,6bf07b95-332a-4d5d-b9a2-2785dda7f518,2025-12-21,Delivered,2
264f00ad-a392-434b-ae6c-27ecdf379125,93d6add3-06cf-47f0-b3d7-9eaf57f8331f,2025-12-06,Delivered,2
da7c8213-6734-4fd5-9b7b-99c77a84da0f,38de5091-ff76-43bd-8761-b8fe69d9fb20,2026-01-06,Delivered,1
6a6f1037-28fd-4f8c-9034-d4ad93a8926e,812ae1ea-a4ce-43c5-8ba3-67d4e8320d85,2025-05-22,Delivered,2
84468147-93eb-453b-a2df-b1751f1c4d82,d5fd9408-3325-4f00-bd50-ffaa83c7d6ef,2025-07-08,Delivered,1
