inference_id,shipment_id,model_id,prediction_timestamp,delay_probability,risk_category,latency_ms
19bc7ff9-3a77-49d4-b45a-5905ad191124,ecdfebe3-f644-42d2-9c06-a15ec01f06db,f2487df5-69a8-4f77-b22e-92b95a14b9c4,2026-01-03 12:26:00,0.16091,Low,670
95eba52d-a42d-42e5-9a4b-ba1e6f35a5a4,0089efb5-3508-4818-8327-2e1cec8695a5,eaa0aafb-10f2-45fb-a260-e219f6dabf36,2026-01-07 21:34:00,0.6034,High,585
f6f107d9-631f-4f18-aee8-aa4c73d97b23,3043820d-1211-4df2-acfc-df0ff6ddd09c,c8bc0b61-9cb0-4dac-9d64-4e14ce488de2,2026-02-25 15:45:00,0.63964,High,132
b5564422-3fae-494d-8414-d20744fba9de,358fbd69-c1d8-4a95-bfec-d36cf180682b,58cb9445-69cd-4458-84e7-8b1af66abac9,2025-03-19 12:01:00,0.04606,Low,644
cdc3470a-09aa-4500-bb06-663553269b5d,1ea5c605-1c91-449c-b6f0-b31497bd0bbd,ffc3de1b-c4cc-4c50-8146-605b2fc2214d,2026-01-28 11:10:00,0.15468,Low,65
30cd8e49-fb32-4455-8ed9-eecaea0b0fcf,2e7b61ed-9c74-43ba-b352-3351425176ca,127df418-c29b-4b90-8323-e4bbf193a285,2025-06-09 10:49:00,0.46325,Medium,128
581871f8-1db1-464f-b443-320f641c7016,d9f1308a-2819-4c86-b09e-83a683c1d97d,3235436a-ed08-4d46-ad7a-a0475351aab8,2025-09-08 19:52:00,0.35041,Medium,68
67802173-9417-4cee-ab30-f329b1f27803,738b0eec-24bc-4d30-8131-9dc42df9a5a0,3a4ff263-e89f-493b-945f-2827f2f908c8,2025-02-19 21:31:00,0.81612,Critical,54
8217bf81-3d45-46d6-8b1b-cf79af341f7a,3b903faa-574a-4e14-8030-32af3c4319e1,e3cbd016-8081-41f5-a9fb-aa70165bb2e5,2025-11-08 20:22:00,0.1977,Low,449
4792ef18-3864-4666-a995-a61ec1b0a5c2,5eb66d7f-9014-44a8-93bf-5c650dcc9be6,8496464e-9e1f-4278-b050-860e329a4a73,2025-12-24 18:59:00,0.25371,Low,300
20975185-7cec-498e-aead-48ff6d2f0c70,83a62a63-7b51-426e-ab61-32c435b25874,33de6f9a-4d6e-47b2-b468-3cdff91b914a,2025-12-02 17:50:00,0.20489,Low,232
1fa061f8-9833-496e-979f-6311b5e3351f,4e3994aa-e16f-45d4-9238-a84e31b41186,081b2d5e-29b3-4398-8663-a5857f3404b7,2025-07-21 13:03:00,0.38929,Medium,187
36e44711-7f7a-4e4a-bb76-be691cb572d5,e3169e61-69ba-4be4-b5df-8458e0dc4192,3a8383a4-727d-4912-8519-bb692ecdd2f5,2026-02-20 14:54:00,0.08161,Low,279
2bf4f0d4-464c-439f-a72d-aafe196a3b2a,d5996cc0-61e9-4a45-a5ac-b6299f813227,49dbccde-17c4-4608-a91c-7fc365eaf6b3,2026-03-21 11:15:00,0.27712,Low,147
72dc075d-ac9d-4f12-90d4-501217034e8d,b2650468-a8a6-4bb4-b481-971781f2bc84,b3948e92-faa0-4e69-859f-c9509bad0091,2025-10-02 20:58:00,0.2303,Low,126
7bbc747a-a042-42e7-95c2-1cc87a163f58,b7c82f49-a5d9-4927-832e-3901b5c278cd,60d65f7a-d805-42ba-8d4b-2ba45fb742d7,2026-01-26 11:25:00,0.12188,Low,698
2f9d3233-6e26-4a62-bf4d-a1598cd54979,bb81750a-a4e9-4dd7-bc6b-595baf48e84c,db7036c0-1677-47c7-8818-a3b5f3c25f62,2025-04-02 10:10:00,0.32802,Medium,718
c365775d-6259-4033-8576-9c079494bcd7,0e887914-cc91-4d99-a8be-95666994670c,ab871726-57cc-40b2-8a3e-bc5b125515c6,2025-09-17 20:28:00,0.67988,High,559
9e53ed01-ef0c-4008-a574-bfacf6403a25,ca813445-4dbc-416c-b850-822813d559cf,3abfb110-e639-4bed-98b6-21b61c0c13f7,2025-09-15 11:19:00,0.09668,Low,197
94e9c729-e12a-477b-b560-eec7b32ea0a4,c1058563-5445-48d2-b243-ced56c642620,81511916-de67-4754-a4ca-ce8e0293e5e0,2025-08-19 20:07:00,0.21907,Low,354
bc551ba5-b42b-4cf9-8f0c-83789b1af1e3,4ea0016e-d532-415e-ab89-8c8d1162ddc6,b29bc5a5-59b5-49bf-ad0c-14bad0b54cab,2025-11-18 18:55:00,0.13591,Low,752
29e38291-c2e4-42a4-b69d-e91c19858fcb,85fbfe5c-16cf-47e0-a29c-29b46192ca0b,50f42f2b-d1f7-4fdf-980b-25e8adb9eef8,2026-01-15 13:27:00,0.10954,Low,752
03b72660-36c2-4c12-a871-9e3705f85c8b,92d9a39c-1e43-4679-b344-f3fc66b8f85d,9575f513-8b6c-4323-a09c-d75530743e00,2025-04-20 17:25:00,0.34409,Medium,635
20ab1dd4-5c9a-4719-9943-04d9c4cabbd6,ac5c151a-16ca-4ca4-8350-4a7f123f1682,bf980df9-def9-4bc4-9b34-48f7a014c909,2025-12-02 19:31:00,0.15852,Low,294
88255d78-c57d-437b-9782-b1dbc93b9e15,08267180-0734-48a7-8df4-da69bfa97463,24e3b177-8a1f-4180-88d5-4740e67b55bc,2025-03-09 14:43:00,0.82003,Critical,425
27e1108a-3e6b-47d8-8242-24aed069b0ac,c7d0f788-90b6-458f-a773-2345ebed740f,c274f466-3875-4b26-b86c-11ab0f344179,2026-02-06 18:20:00,0.255,Low,425
0f2d3620-9d1e-4355-9d47-90e64577986b,ba10a997-cc7a-4e9e-97ab-46e59d9b1818,dd44ff5b-8512-4a18-a7f2-3ef967301891,2025-05-12 21:35:00,0.23499,Low,417
008c41ad-2966-4963-ab34-80866677ab51,c0fe763b-aac7-4e3c-af8c-f635d34ecc36,08d26432-cbb2-49e3-8308-cca7b18bb666,2025-04-25 17:02:00,0.05215,Low,339
4af90e09-bef5-41ac-b0f6-ebab867f790c,f733023a-3d26-4161-b181-8ca9ebacaabd,390a6bfa-5960-4c83-a06c-e76efcf1713b,2025-02-28 11:07:00,0.25444,Low,128
dd1c3d5b-fa7e-4977-afab-77b686017508,30a2d2c7-4ceb-4d7f-8cf7-afaf34c8c480,6a817e64-9cf9-4219-8009-f7acb3eef05e,2025-08-30 20:13:00,0.55297,High,252
f0c140ed-48ff-4323-93ed-05bd5d3038d3,5714a8d0-c2f7-400a-8aeb-184012c5a442,f2ab3851-440b-466d-b6f6-a5e7581e7659,2025-07-05 12:39:00,0.30626,Medium,592
8b5e4a3e-6f4b-4e95-b360-02870ff849a7,2aeccae3-317b-4da0-9dcc-232a4a83e5a5,a4b2175b-a073-48fb-8f2a-dfc6abb1f272,2025-12-07 20:48:00,0.13409,Low,678
827e924b-3843-4534-9f54-444cc25d2937,2197d703-6740-431b-8e5d-771ffc50874e,8284abe0-cbb5-4043-8126-d6385e6335c6,2025-07-05 16:09:00,0.21096,Low,208
ef9cb09c-777f-484f-b533-62e3cb08006f,af62f9a3-bf08-440f-a480-cae3b79d7d50,a4594d4d-cf8e-44d6-bce6-e83c739ed59e,2025-06-19 14:59:00,0.11762,Low,725
15eac2e4-b404-4fd6-8a17-8b70c82f58d6,014b3ab5-981a-4946-b780-7b3d0630c6c7,1dd9b14a-7c3f-47fd-9699-ceb1517685d1,2026-03-15 15:05:00,0.08016,Low,105
abdbab2b-5142-4004-b5cc-5ca00a9f676f,3604c6f2-acac-4ecb-b49c-d16abc33f562,842b0bee-767f-487c-bd28-f73104a434ef,2025-03-20 14:49:00,0.16531,Low,414
2d679f5a-b77a-4ac3-997e-246a08a952a0,51fa2c35-f930-4161-8409-91d72dfd8435,46967b45-15dd-4c09-928d-8fdc01959ad4,2025-02-21 20:42:00,0.1109,Low,91
d588c1c6-7505-4496-992e-6250b7771a6c,32a7d885-b0da-4f1b-b0fc-1e18cbe94f1b,f83b9b30-3040-4157-8e8f-e3ae36b4b910,2025-09-23 22:10:00,0.08406,Low,589
b3120fa2-4b89-43ae-a9a6-f68144120014,7198e513-419e-44b3-a0ca-c015aca7e0f9,9110d6db-9acb-4aed-80b9-c8dbb91ab2bb,2025-06-04 14:14:00,0.83759,Critical,481
36c81d62-c56d-42fd-810f-7a9143972a81,d30b73a4-8218-4f33-9eff-5431f2908335,5ef65afa-0ca7-42b2-b536-d452e93c603c,2026-03-05 11:43:00,0.10891,Low,738
b043e3db-b9d0-4d4a-98ac-546e18e079f6,04f1e21c-8f93-49c5-9686-511ce70c7434,a353a8da-074a-4475-b2a2-c3f8d0fe1477,2025-12-23 21:38:00,0.41879,Medium,545
f8d2818e-cf0c-4c8f-86e8-7a57910bd852,473e2463-9d10-49a9-83b1-ec51459d3a3c,e3920f71-cea7-4273-9724-8f4b040a370e,2026-03-26 17:24:00,0.31025,Medium,415
825d1ed1-0411-4a5a-b535-f76174c3c962,ed4bda40-c73e-4bc6-907e-c812e5cd8067,1f936bf2-3ad3-4e06-a66d-52824f7c6a91,2025-05-06 16:55:00,0.11822,Low,560
1fde6cbf-ae85-4e70-92ea-4c1c171b824c,1d6fe5c8-c53f-44ea-8b73-fcb250438926,0147d82a-a510-4721-a42a-08c4c85648a1,2026-02-17 17:30:00,0.48174,Medium,564
3528c1d8-3a23-4b06-b87a-dc5c20edfead,3748d74f-e010-4cbe-b9e0-4d39275ea2ee,a46e0f21-c741-4f07-9925-87925e337118,2025-01-24 19:07:00,0.04767,Low,652
5a7d5b32-abfc-49f9-b286-6d92ba0f315e,f85b944c-8ced-485f-9c54-e136dac3dcfb,41b3b0de-7048-40c8-82a5-60147e13a3d2,2025-06-29 13:27:00,0.33455,Medium,52
17740674-e41c-4f3a-8180-a9ebcefb0274,7dc2bd16-519e-4da9-814d-3078b871de0c,3f616427-5de4-4290-90f2-1920f26e6c3b,2025-06-06 16:23:00,0.30996,Medium,611
f4459a98-9d9e-40b2-b4eb-2a5525303615,1348701c-6144-46bd-a1fa-a38aab2d1780,9de7e450-4553-4703-8c6a-1595a95e0a41,2026-03-06 11:47:00,0.46498,Medium,390
baf42b0d-ea5c-43f4-a705-51cbd86837b7,37680c50-7272-4ba6-a762-68b3393eddbf,ab871726-57cc-40b2-8a3e-bc5b125515c6,2025-01-18 14:24:00,0.69602,High,323
4ef16182-78b0-4933-a472-7ff65ced5a09,0e480fa3-3acc-4139-98fc-fe0f713084b4,0147d82a-a510-4721-a42a-08c4c85648a1,2025-01-13 19:14:00,0.66584,High,453
303c1a88-9fc4-47fa-a1c0-e90e56e9d076,1d88bd62-c84e-4cf8-8ac5-e605f072d594,a792dfe0-781f-4e73-b98b-e9151382ed38,2025-01-11 18:24:00,0.15811,Low,769
d68e69d7-a49e-42c5-973f-91a7ff9c9752,2194c269-5307-4007-a592-273cc7c78e42,ecc9b6f5-6a42-4444-9d53-30c6ba0bd81c,2025-02-05 16:36:00,0.19092,Low,691
80eecf5a-b7c6-409c-a7ce-64fea5488a69,b319f13f-cf2d-4c7d-b58b-d4b5b91e78ed,aa9435c2-d739-4008-affe-fb8dce7a5a47,2025-05-25 15:24:00,0.59966,High,372
dc0fc22b-3926-4c47-a40d-98f539aafde5,1b4a82e3-8838-47c8-b29a-bdb310f2f714,b1ce78a1-31e9-46b4-ab19-93ffa8b0c24a,2025-05-03 20:05:00,0.21632,Low,85
0b382f6b-a55f-4ead-b236-015880f185db,15a6da81-44a4-4edf-bc70-4b91a2455faa,22c430e7-d89c-45ec-8969-b064aeffefbd,2025-01-30 14:30:00,0.09292,Low,229
cd044472-4207-4350-bf66-35638e6883cd,c95ee34f-8e10-4bf8-bd33-3c2e5b19424b,68d42876-f727-491d-9dcd-b1454997bce1,2025-02-01 16:37:00,0.03508,Low,562
8af5ba5a-fc26-4ab6-8b2b-354e66c3b031,c670b48d-c3c3-49c6-8f9c-360e3fa2a003,c66fbac4-e794-4c78-af5c-8ca8f34643c2,2025-09-05 15:01:00,0.2975,Medium,376
27513247-7e6c-4852-a39a-103fcd1319f8,647be88d-ff66-46dd-bc81-93a63a884a1e,86565041-44ee-451a-bf9b-8a22d054e1cf,2025-02-06 22:26:00,0.05784,Low,77
013dc0c9-be5a-4e7b-86b8-5cd667d21ebf,50e76606-063e-40d7-801c-7cfde31390f7,fc64b411-7715-4cad-8dc7-c32eab26b355,2026-03-17 22:41:00,0.04416,Low,748
647bc448-6a44-4ecb-a26b-8b2c684542e3,c926a30a-e7fc-4206-a3be-405b2e7a66dd,56b7ab17-acf8-4926-9d7e-a14a5e6cadd3,2025-10-16 19:43:00,0.10135,Low,467
d3726ec7-a980-4075-8ca4-417b5de9a679,6386c643-d036-452c-acc1-11ff3b224bf5,1ab522bd-5ba5-4cfc-97fc-de6b116b4d33,2025-05-17 10:40:00,0.50101,Medium,675
759dc027-8581-42f6-af7c-5c88e8280ffa,699ebeec-aad0-4079-8d6b-7965bf72397e,0d01e001-1194-43d1-81f0-d71bfeb0681e,2026-01-23 13:31:00,0.22642,Low,501
1c3b82c7-5e8f-433a-80b4-8e6648f54957,01b4f16d-3726-4401-834a-5d3bf57c53ab,1cc2bac9-e28b-453a-b4d9-9d6375734eb4,2025-10-23 17:21:00,0.13169,Low,553
a7e85596-27c9-46b3-a27f-4cf3d1101ebc,cd243cbd-a622-4333-a795-292a7f8918a5,b6015e35-e7fd-4650-a617-e0d06038e9f0,2025-06-16 16:03:00,0.23206,Low,109
193c73df-128f-47e6-8736-72f6baef83ca,79d11417-9da1-4510-89be-ac87f9a0df39,521a2beb-78e5-4b8c-aae4-689921b686e8,2026-01-09 18:04:00,0.48255,Medium,734
1462e22a-cc27-425a-8388-fe220c153cb7,8d2b9c4a-a686-4e3b-9079-23ce18b43ebc,ce2c246f-aa6f-4ec4-b76e-6b378c446b52,2025-06-29 20:46:00,0.41213,Medium,668
442cc472-86d6-434f-88a9-9cdb69c9fb87,aa9c478b-3b13-4c38-8d78-babab4e5ed22,9fe03605-3d61-4a9e-bf06-853c5a648acd,2026-03-18 12:19:00,0.01808,Low,315
cd76649b-fa5f-4021-b85f-df6cf8731f01,981ba712-912c-4185-a521-5f0dcc63c3c3,7f16db36-098a-4a48-b356-142cf0c4b4cf,2025-01-30 14:19:00,0.60973,High,653
6a7747af-9902-4f92-8877-a458e6d42b07,32fd6906-e6c4-496c-9129-826e9ec01fa3,cfd1dfc4-2421-457d-8541-26b4936fbf35,2025-10-11 17:24:00,0.02737,Low,384
bea5ce92-44b9-4ae4-a887-9779bea0a7fc,f54baff5-2e68-435c-a9cc-aa50fae471c4,d0b6046c-842c-496d-b3c0-fbd53cce6488,2025-10-28 17:15:00,0.42336,Medium,664
3ba2e2d6-1f8d-45be-8b07-7b10c9a68510,cfbf12b8-2593-4ca1-a422-5e627866dfa4,40f26f73-74f4-4c08-b42e-b1c395cdf001,2026-01-24 22:03:00,0.04939,Low,505
56c22fe9-d539-47a6-b31a-6524fc4a9de9,674369b7-9d4c-4e29-a45e-ec79d8ec2679,d7f61831-6921-4323-a53b-93aca56d9320,2025-02-15 14:36:00,0.20626,Low,650
f0109e43-312b-4027-93b6-011e4ee65b6a,47afd258-6dd1-44e8-9808-8252b4bc4cf6,dfcca725-1abf-4702-aa99-e5f564432b98,2025-08-04 22:08:00,0.07825,Low,290
d890b353-3de5-4ab0-99ff-50d438e032e8,4fdb3397-209c-482e-a407-1e8bfe3af0e9,f3e006f9-b6df-4b8f-966f-63af92a1ae3c,2025-11-20 17:41:00,0.07039,Low,97
48d9bc97-d34b-4e30-ac17-1666ed04033b,3a5aee56-5efb-4125-8d20-df1611386813,79107657-d568-4a66-adc8-f0edaed2a2fa,2026-02-20 21:31:00,0.28862,Medium,594
9b6318ed-64c0-4157-9a43-d9abf4ac4b43,2ec78b01-015c-4b22-8ef8-c9754e64d5af,073a1c45-9da0-4c63-b1a9-14b280bdcac3,2025-12-26 09:10:00,0.09947,Low,683
856ba00c-9d8e-4a0f-a8ae-c3d285feede3,7efef404-c83e-4553-905c-a1a4a1dc2398,9968bf71-3220-434e-9325-c9b535044fb9,2025-01-09 10:31:00,0.32127,Medium,623
52baef19-7abd-4736-a3fe-f092b53870b4,14af7302-ff2e-431a-b33a-4880b087f19d,7a5da00c-98d8-4849-bf1d-f0df123b219a,2025-10-09 12:32:00,0.10092,Low,51
e199a9a6-9aa9-4be6-bba2-fdb498d3c569,4ab6d582-7d5e-4348-9d1b-d364b2040c84,fb39dc93-1654-4ef8-9427-2e7db1aed560,2025-06-18 15:49:00,0.11425,Low,484
038e74ce-cec5-4b4a-ad74-d1a4e7805ba2,94e7eed3-5d94-4bcc-b4bf-cd09799a3224,5c79393e-11da-4950-9e74-7c42b5584e13,2025-01-27 18:25:00,0.08706,Low,635
ff236fd4-01e2-4c65-b275-2d203ff233b1,a678a0e7-bec8-4ab4-8910-e1116ce2feb4,4e7eef95-d1c1-4302-99cf-2f63702533f8,2025-07-06 13:33:00,0.14442,Low,89
3752ec5f-c91e-4baa-b411-16aff86a25d8,c2e7cbc3-2baf-4ca4-a345-dc0ce502d54f,a2097c4e-e89e-44a9-90cd-847b7c640d37,2025-04-15 19:28:00,0.14487,Low,96
255e9b96-cfeb-4967-b31e-aee288dccd6e,1bdcb79c-0b11-49d9-a623-4b049c9cc4d4,52b48ecf-cd87-4151-a0ec-cc17c607493c,2025-09-20 19:43:00,0.43841,Medium,740
98ee752b-11cc-4ed2-995c-1929ce6ccc1f,7915d7aa-97d0-4ca5-ae47-3ff55561ba31,97d9820a-1ce6-46b3-8943-014cc6024e65,2025-05-10 13:20:00,0.06575,Low,541
79fa7780-60df-4fea-bbfe-7c545121de47,e41219c2-0135-4c06-a194-d7505a8fa2ce,2b7a94f6-36a3-4d25-b6f2-e02c282d65a2,2025-01-08 11:29:00,0.08474,Low,129
baeb5fd1-a5c1-4f40-a42d-14445fe770e6,29e7c227-2ea4-41d3-96d9-df09d315beb1,c4e8d7b3-3770-4459-8bd6-6838c8eb007c,2025-08-15 09:11:00,0.13643,Low,499
4e2d4190-7474-4bbf-9510-21470e83c045,44b24033-d3c5-45dd-bb2b-2458fec7e935,46967b45-15dd-4c09-928d-8fdc01959ad4,2025-06-14 18:25:00,0.12884,Low,587
d613d3ed-dcc2-468d-9ee6-5b38d2b0cb13,09f5415c-a496-4acc-9bb6-3ed395f7ff70,3ec7c491-aa87-4223-8ef7-b197ef3e6299,2025-09-08 11:19:00,0.15491,Low,653
bdd45b56-dc91-4bf7-96a1-d23850c5fd10,0e490a70-15bd-4f32-b658-8e5add67692e,dac1c930-8b68-4b23-b6aa-169bb77ea658,2025-07-04 15:36:00,0.0458,Low,258
6c4cd2fb-42d2-4865-9db3-c4eed2361590,8977fb30-ccd8-4d0c-84b5-db2b88ac3b32,c66fbac4-e794-4c78-af5c-8ca8f34643c2,2025-03-01 13:44:00,0.19923,Low,416
78749b26-2784-4670-8c5b-e62bb0632743,de67626d-3e3d-4a0c-b76b-9086ec6812c3,a2ef5414-11fd-4b26-ba49-0558083e8e67,2026-04-01 13:26:00,0.36397,Medium,708
33500fdf-c421-4586-9a84-0b9349764950,1d265a23-51d5-47d4-9514-574c6712d9a9,bf59934a-caac-454f-a913-eeabb585075d,2025-08-04 16:58:00,0.11268,Low,463
446394b8-e16a-4d8d-b5e7-42bf542bfe71,c59a5fec-799b-4a44-b9f5-fe55a91e2c7d,df6d24d1-5994-4d37-8860-88d3a470afa9,2025-11-16 19:41:00,0.54297,Medium,260
0e044192-e06e-4eec-b9a5-59a375cf947c,3cf98382-ab06-465f-b9b3-09d328591178,de67347c-85cc-4b76-8805-19baa8ee3d1a,2025-06-24 18:28:00,0.08731,Low,699
37acaea2-feec-440a-a0df-a66d826fc1b0,b59c239f-820a-45c4-8a1d-72fdd2eea090,138a9b76-913e-4d29-ae1d-bac719705651,2025-10-29 09:49:00,0.58431,High,230
c704fba0-d1f4-43aa-b2e3-8e9e4031b7c4,7d19ecbb-ab67-4dff-90ec-f73489f9596e,98ac9971-62e0-4282-babb-e750aa5a5c24,2025-09-26 16:27:00,0.16108,Low,381
2ddb47cc-47e3-495f-a5e9-e6e07c7a8981,2d4fb905-f1e5-45f4-b5ff-50548fc6f01a,ee69291f-e2e1-4846-a1ae-12744e04c92e,2025-07-29 19:36:00,0.18829,Low,256
d1e6b809-495d-4697-be76-d98a3c82126d,c0bca163-88a3-44cb-a131-12971125b443,8d90a26a-7a1b-4684-ade1-f4423f316df6,2025-11-22 14:46:00,0.15367,Low,457
da2b04ca-eddd-4a69-a3f7-0496b3c1b8bc,5aac779b-0bf9-45ea-aa10-fc3b37d8201d,6d433335-524e-494d-ac84-54e56ea7d0ca,2025-01-11 09:17:00,0.13044,Low,711
ee217317-fc7c-4e3c-a138-18cde84e7124,b4000406-f6e3-4267-9c14-93ba13fe2e7f,3a4ff263-e89f-493b-945f-2827f2f908c8,2025-08-06 22:09:00,0.3847,Medium,528
ada0eb8e-32b4-499d-8b8c-2279eab97e16,d2f56a2d-4946-4ea9-aa89-2621dd2a785b,8986afe6-622e-45db-b770-1a7a6af5b9c4,2025-11-24 10:43:00,0.39054,Medium,751
7037b88d-7399-4443-bf14-5ae12a4ca502,24effdbd-d3ba-4987-8a95-6c4083bb97af,23ac6cbe-5f62-4e6a-92af-47c31160fbe4,2025-06-25 14:24:00,0.0229,Low,163
417936c3-7359-4b88-8e1b-26be6513da98,3885209e-480f-469b-8ed2-622e1875219f,12e50b98-8f12-4d04-a693-94afec65e3e1,2025-08-24 20:21:00,0.62161,High,688
3f6531be-abaf-4132-b840-9fc6af78b4e7,60ca19bd-855a-4899-bf51-6ff27cf66150,0b6c553a-4399-4c38-8cd7-c341f35e7251,2025-11-18 14:29:00,0.04282,Low,73
b8ae8d1b-95c0-4d87-8efa-cb54354955fd,b7a0fa62-ef60-4319-8e2c-a1ef64bc108e,3e9e1d55-85a1-4a0d-8fb8-90b1d19e0b0c,2025-08-12 13:35:00,0.37804,Medium,159
02079c5d-896d-46ee-975b-4bdc430b3db2,bc71c0ef-c029-45e9-ae1c-1fa003ae33fa,31bebbf6-6d2a-47d4-b4ba-f1a17623e54d,2025-11-27 10:51:00,0.27245,Low,91
8150abed-67d7-4ca0-a4f9-fa9c67b9d168,85db7888-7321-4932-b162-c5f4f2fcb1f0,6a4d922e-afff-4483-961d-2c5c98b6c1b4,2025-06-15 22:39:00,0.27994,Low,673
ad776d4f-ba5d-4801-b242-bc49d8424caa,ad5b44b8-96d5-43c6-9b6e-c1f070db966f,867ab72b-9a41-4acc-8c01-76f4e712384a,2025-05-15 19:49:00,0.13577,Low,132
0491080b-eacf-4328-a9ae-1a21b5ffdefd,149c1de3-7e0e-4cee-8401-6e98ef3d70c9,07e222c5-07cf-4191-8de6-e7670a895bd5,2025-09-14 10:03:00,0.11,Low,680
d4bd0230-403d-4c5d-80c9-a8d3086c8d73,0a128dd5-cf00-408d-b59a-6489ac4701ec,47a9bd72-1045-40ad-9608-d77ec076a720,2025-04-24 17:35:00,0.16112,Low,168
27315728-76cd-4551-b77e-e09070e95215,7e88e2af-c07b-44cd-a154-833840b2c433,c48f4ec7-4491-4e89-b6fd-b5e66b8e9203,2026-02-24 20:53:00,0.28815,Medium,556
d3889917-8d02-4155-b138-d9b46faaf921,243e9e2c-2ab1-4383-a8ea-0c602cd751d0,fce71050-8215-4772-a90e-596fb5a80f78,2025-05-24 15:20:00,0.06648,Low,238
4f21f9fa-780c-4cde-95cf-59bbc6de67a7,4a7f1277-5030-4663-9f04-ae4574c194f5,deccc76e-c582-4549-91d0-d1ee2a4049fa,2025-10-26 13:55:00,0.1988,Low,268
335a9a3f-62d2-4565-ae95-8086ecc0fc6a,ee76870d-e80d-4f6d-b95a-6604e7c6d197,088184fb-8c52-4069-a2aa-b0a5733cf123,2026-03-14 11:56:00,0.19375,Low,671
803c3ce4-6110-419b-8bf3-aca207ddb743,d3d6a1d1-e024-4394-b170-6df1acc0cc3b,459e2b3d-bd1b-470a-a8c1-e4f61ac03654,2026-02-27 15:05:00,0.50681,Medium,473
12d3e6f3-f163-4403-9e57-19539a660a55,b8938ae8-0ef3-4295-966a-30fce3f7a7de,9227b85f-0969-48b6-9c61-169666bd3c4b,2026-02-27 20:53:00,0.16912,Low,63
15a28a3a-98d1-4f23-aa92-9ef1ea011581,4b2cf5a4-ea9e-44b3-9ef8-7526ce1956cc,9b94c1a0-4261-44b9-afd9-37f27da44210,2025-04-04 13:44:00,0.24458,Low,95
6c5906d2-f96f-4c3a-b0f2-6484da30763b,a8ceb7ca-d03e-428b-98f1-584e04a35001,fcb4f0a1-0ca8-4055-8787-6e35bbab3b5f,2025-08-07 20:11:00,0.41223,Medium,64
b1bbb038-9282-4ae3-8507-2a7764fbd117,e69a1706-6ea8-43c9-8e92-4ab8a0c7f7c5,418d84ef-3c69-4cea-a4af-c622e56d37c6,2025-06-11 22:50:00,0.11733,Low,488
c3583136-8c11-4eb4-98ba-342d53a8e33d,832e6d3b-3a3e-4b2b-899a-ebe14d1bc1a5,aef74862-1bbe-44cf-9a9e-443f00a22285,2025-01-09 15:03:00,0.31874,Medium,295
a354ed85-fdee-415f-9cdf-8bb36fa17821,7da6d0f8-3bf9-4267-bcd4-38a8193c57c9,3dbdde0f-3a71-4b21-b867-f32f18fd568a,2026-03-11 11:06:00,0.19852,Low,205
0698b430-c9b8-492a-996d-68f8bb7507ff,0885527b-1167-42e1-b0f6-ea83b5597251,e3caad92-ab8b-47ac-8e67-625375190e52,2025-03-19 21:29:00,0.07037,Low,311
7753bde9-9979-4d62-832a-f61085e4773c,392dac75-9480-46b8-8dd6-6f33344f541a,1199ded0-4f1b-41fc-9003-57530a45348e,2026-02-04 20:31:00,0.4046,Medium,557
790df2d6-d503-4855-b2e4-dcd7120c13e4,501f182f-61ee-43b9-88d2-6ac086699ce0,8441a052-3f2e-4f9c-8842-a7487d15d02a,2025-02-19 11:07:00,0.42011,Medium,768
b84d53d0-caa5-4357-903f-946f5e68d074,64f0591e-3105-4198-b3d8-38bd53b15034,c3eb4e5d-2f06-4de7-8506-a147d1b8294c,2025-01-15 12:04:00,0.4559,Medium,481
27723b6f-3e07-4ff2-8fc9-cca12827be2f,d1912afc-fe75-4729-a721-5b8e2dc2bce6,09464870-cb55-44b2-98ca-9c95e8dfe346,2025-03-12 19:35:00,0.5372,Medium,415
989ad841-0d98-4d62-99fb-f2cbbfd080cc,69fa0471-810f-4f1c-9b28-5758a5c4fe91,f5f78f4e-5458-46e5-945f-7bd15ccb380d,2025-07-07 09:30:00,0.49051,Medium,146
3f9e12c2-46f6-4893-a6c2-7ce5d90c8482,6975ab44-9983-4189-b126-21cfe9be8748,27e64a1a-34e1-4a30-a0d5-39da4ecdc453,2025-08-08 13:03:00,0.16245,Low,517
c13f700e-9810-4f1f-858b-5d8592e75bdf,c5647c53-2105-46fc-9f86-b2c377f2c099,ee52e914-94af-466b-9e15-dcdbb702766c,2026-02-02 18:13:00,0.37375,Medium,343
8480657f-80f9-41ce-acbd-20476b6375cd,aeee7319-fa04-4813-b6c2-5972db03761c,f0c9edd6-cee0-440a-b4f2-a6d2f7dd64e2,2025-06-27 18:36:00,0.18448,Low,539
35e6c1e0-d91c-46b7-9e0c-d90ca9533535,ba736b3e-db2e-4473-984f-ee930ed93673,92e2b116-be85-4be3-ace7-436b67833c90,2026-01-26 10:59:00,0.38911,Medium,141
8bc0230e-8c33-4511-9313-60d0a9cb129a,fe7c1d24-ef34-4535-8e6a-4f0d67e4e332,a8459dff-ddee-481a-b50f-26f4cf30d15c,2025-01-24 10:34:00,0.58658,High,282
fbd6ac6f-8fd2-4f50-9e73-ee4d8479d0f3,a8b0e36f-c4c6-46c7-b448-815f75006cbc,f5b88042-f1ad-483a-8e69-fe120e0afcbe,2025-11-05 11:28:00,0.43463,Medium,134
